date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2017-04-24,2.559,2.559,2.503,2.654,2.504,2.451,2.337,2.503,2.959,The average gasoline price in Oregon is $363.,Oregon’s average gasoline price was reported at $3.63 per gallon during the week.
2017-05-01,2.522,2.531,2.501,2.634,2.461,2.382,2.309,2.493,2.948,"The United States produced more crude oil than any nation, at any time, with a production rise in 2017.","U.S. crude oil production rose in 2017 to the highest level ever recorded by any country, making the United States the world’s largest crude producer."
2017-05-08,2.484,2.493,2.484,2.599,2.416,2.323,2.28,2.482,2.932,The United States generates most of its energy using oil.,"The article states that the United States generates most of its energy using oil, indicating a high reliance on oil in the overall U.S. energy mix."
2017-05-15,2.481,2.467,2.47,2.58,2.382,2.363,2.242,2.474,2.94,"The 2014-2016 oil price decline had a sluggish impact on the US economy, surprising many economists.","During the 2014–2016 oil price decline, the U.S. economy showed a slower-than-expected response, which surprised many economists."
2017-05-22,2.51,2.474,2.493,2.584,2.386,2.409,2.261,2.471,3.002,"Objective facts about the Economy and Energy situation: 
U.S. gasoline prices are more closely tied to Brent crude oil prices than to West Texas Intermediate prices. 
Gasoline futures in the US are currently trading, and WTI crude oil prices are also being monitored. 
The U.S. gasoline market accounts for roughly 10 percent of global oil consumption. 
U.S. refiners processed 17.281 million barrels of crude oil last week. 
The United States produced more crude oil than any nation, at any time.","U.S. gasoline prices are more closely tied to Brent crude than WTI, and gasoline futures and WTI prices are being monitored. U.S. refiners processed 17.281 million barrels per day of crude last week; the U.S. gasoline market represents about 10% of global oil consumption, and U.S. crude production is at an all-time high."
2017-05-29,2.516,2.486,2.509,2.605,2.39,2.393,2.268,2.512,3.027,"The average price of Brent crude in 2017 was $97.26/bbl, and the U.S. economy paid $390 billion for crude oil and refined products that year.",Brent crude averaged $97.26 per barrel in 2017. The U.S. spent about $390 billion on crude oil and refined products that year.
2017-06-05,2.525,2.493,2.5,2.596,2.413,2.414,2.285,2.523,3.011,"The United States remains the world's top producer of petroleum and natural gas, despite a 300,000 barrels per day decrease in 2016 due to low oil prices.","The U.S. remained the world’s top producer of petroleum and natural gas, though petroleum output fell by about 300,000 barrels per day in 2016 due to low oil prices."
2017-06-12,2.479,2.458,2.457,2.573,2.373,2.341,2.255,2.513,2.96,The government of an unspecified country in the MENA region has pledged to adjust fuel prices every three months in line with market shifts.,"A MENA-region government pledged to adjust domestic fuel prices every three months in line with market shifts, signaling a move toward more frequent pass-through of global oil product price changes. This policy could affect regional gasoline demand and trade flows by reducing or increasing subsidies as market prices move."
2017-06-19,2.433,2.417,2.428,2.54,2.321,2.277,2.208,2.508,2.929,The price difference between premium and regular gasoline is widening due to growing octane needs.,"The price gap between premium and regular gasoline is widening, driven by rising demand for higher-octane fuel. This indicates increasing octane requirements are affecting retail gasoline pricing, particularly for premium grades."
2017-06-26,2.404,2.379,2.416,2.508,2.273,2.269,2.169,2.482,2.893,"The United States has been exporting crude oil and petroleum products at an increasing rate, with favorable price differentials, lower shipping costs, and rising domestic production contributing to this trend.","U.S. crude oil and petroleum product exports have been rising, supported by favorable price differentials, lower shipping costs, and increasing domestic oil production. The growth in exports reflects expanding U.S. supply availability and shifting trade flows for crude and refined products."
2017-07-03,2.376,2.354,2.411,2.49,2.238,2.235,2.124,2.442,2.884,"The global prices of oil, natural gas, and coal have been declining. The average global price of oil is lower than it was in 2014.","Global prices for oil, natural gas, and coal have been declining, and the average global price of oil is below its 2014 level. Lower global crude oil prices can reduce U.S. gasoline feedstock costs, depending on refining and distribution conditions."
2017-07-10,2.411,2.372,2.397,2.499,2.27,2.323,2.149,2.437,2.885,The average annual price of gasoline in the United States decreased for the fourth consecutive year in 2016.,U.S. average annual gasoline prices declined for the fourth straight year in 2016. This indicates a multi-year period of falling gasoline costs leading into 2016.
2017-07-17,2.392,2.365,2.386,2.494,2.262,2.277,2.147,2.425,2.872,"The Renewable Fuel Standard Program sets standards for fuel, heating oil, or jet fuel in the United States in 2018.","The U.S. Renewable Fuel Standard Program set 2018 requirements for renewable fuel blending volumes into transportation fuel, heating oil, and jet fuel. These mandated blending levels can affect gasoline supply composition and related compliance costs."
2017-07-24,2.426,2.411,2.426,2.53,2.318,2.312,2.186,2.436,2.873,"U.S. crude shipments abroad are on the rise, and a spike in gasoline prices predicted by critics of lifting the ban hasn't materialized.","U.S. crude oil exports are increasing after the export ban was lifted. Despite earlier concerns, the anticipated spike in U.S. gasoline prices has not occurred."
2017-07-31,2.467,2.453,2.46,2.556,2.373,2.377,2.203,2.437,2.901,"The state of Vermont consumes the least amount of energy in the US, while Texas consumes the most.","Vermont was reported as the lowest energy-consuming U.S. state, while Texas was the highest. The item provides a relative snapshot of state-level energy demand but includes no details on gasoline consumption, refining capacity, supply disruptions, or price changes."
2017-08-07,2.492,2.481,2.484,2.607,2.386,2.38,2.273,2.482,2.911,"The United States is expected to become a net exporter of natural gas in 2017, with natural gas production increasing in the country.","U.S. natural gas production was reported to be increasing, and the United States was expected to become a net exporter of natural gas in 2017."
2017-08-14,2.497,2.474,2.481,2.593,2.383,2.396,2.266,2.518,2.933,"U.S. gasoline production is running near record levels, and crude oil prices have been relatively stable over the past several months.",U.S. gasoline production is running near record levels. Crude oil prices have been relatively stable over the past several months.
2017-08-21,2.474,2.451,2.469,2.574,2.354,2.345,2.238,2.546,2.953,"Texas is a significant contributor to the US oil production, accounting for nearly 20% of total US crude oil production.","Texas accounts for nearly 20% of total U.S. crude oil production, making it a major driver of domestic oil supply."
2017-08-28,2.513,2.485,2.491,2.575,2.415,2.406,2.274,2.561,2.969,"As of August 29, 2017, the Brent crude oil spot price was $51 per barrel.","As of August 29, 2017, Brent crude oil spot price was about $51 per barrel."
2017-09-04,2.794,2.864,2.84,2.936,2.817,2.639,2.621,2.694,3.084,"Hurricane Harvey knocked out more than 20 percent of U.S. oil-refining capacity, leading to a spike in gas prices.","Hurricane Harvey shut down more than 20% of U.S. oil-refining capacity, disrupting gasoline production and lifting U.S. gas prices."
2017-09-11,2.8,2.871,2.861,2.94,2.822,2.64,2.616,2.704,3.106,"Hurricane Harvey caused substantial disruptions to crude oil and refinery runs, leading to a rise in gasoline prices.","Hurricane Harvey substantially disrupted crude oil supply and refinery operations, reducing refinery runs. These outages contributed to a rise in U.S. gasoline prices."
2017-09-18,2.75,2.833,2.838,2.898,2.782,2.544,2.582,2.691,3.09,The average U.S. gasoline demand rose 4.7% in 2022.,"Average U.S. gasoline demand increased 4.7% in 2022, indicating higher overall consumption compared with the prior year."
2017-09-25,2.701,2.785,2.804,2.834,2.742,2.466,2.541,2.673,3.071,Henry Hub natural gas prices are shown in U.S. dollars in an interactive chart illustrating their history.,"The week’s content only provides an interactive historical chart of Henry Hub U.S. natural gas prices (in USD) and does not include new developments, supply/demand changes, refinery conditions, crude oil market updates, or policy actions relevant to U.S. gasoline pricing."
2017-10-02,2.682,2.737,2.769,2.787,2.691,2.503,2.501,2.659,3.042,"In 2017, state taxes on gasoline in the US increased by 4.5% from 2016.","In 2017, U.S. state gasoline taxes rose 4.5% compared with 2016, increasing the tax component of retail pump prices."
2017-10-09,2.622,2.669,2.718,2.737,2.604,2.432,2.435,2.635,3.014,"The U.S. public is concerned about rising food prices and escalating fuel prices, with recent increases in both fuel and grain prices.","The U.S. public is expressing concern about escalating fuel prices alongside rising food and grain prices, with recent increases reported in both fuel and grain markets."
2017-10-16,2.605,2.619,2.689,2.698,2.54,2.474,2.382,2.618,3.005,"The United States is a major producer of crude oil, with record levels of crude oil and petroleum product exports in 2017 . The country also has a significant amount of natural gas, with the majority of propane production coming from natural gas processors .","The U.S. is a major crude oil producer and reached record crude oil and petroleum product export levels in 2017. Most U.S. propane production comes from natural gas processors, reflecting significant domestic natural gas supply."
2017-10-23,2.594,2.596,2.671,2.679,2.513,2.49,2.345,2.62,2.993,"The United States produced more crude oil than any nation, at any time.","The article reports that the United States has produced more crude oil than any nation at any time, indicating record-high U.S. crude output."
2017-10-30,2.602,2.595,2.662,2.692,2.504,2.524,2.338,2.605,2.997,"As of November 2017, the US has seen rising refinery output, with Texas accounting for over half of US gasoline exports, averaging around 500,000 bpd.","As of November 2017, U.S. refinery output was rising, supporting higher gasoline production. Texas accounted for more than half of U.S. gasoline exports, averaging about 500,000 barrels per day."
2017-11-06,2.673,2.623,2.674,2.747,2.517,2.645,2.372,2.627,3.12,Oil prices peaked at over 150 cents in 2014 when crude oil prices were still in the US$100 per barrel range.,"In 2014, oil prices peaked at over 150 cents when crude oil was around $100 per barrel."
2017-11-13,2.706,2.692,2.708,2.791,2.613,2.622,2.422,2.631,3.156,"As of November 17, 2017, the national retail price for regular gasoline in the United States ranged from $2.203 to $3.741.","As of November 17, 2017, U.S. national retail regular gasoline prices ranged from $2.203 to $3.741 per gallon."
2017-11-20,2.683,2.672,2.703,2.781,2.582,2.595,2.406,2.632,3.123,"As of November 2017, the U.S. average gasoline prices were higher than the same time last year.","As of November 2017, the U.S. average gasoline price was higher than at the same time in the prior year."
2017-11-27,2.648,2.655,2.696,2.767,2.56,2.52,2.381,2.629,3.105,"The EIA forecasts that U.S. average residential heating oil and propane prices will be higher this winter due to higher crude oil prices, colder expected winter temperatures, and lower fuel inventories than last winter.","The EIA expects higher crude oil prices and lower fuel inventories than last winter, alongside colder forecast temperatures, to push U.S. residential heating oil and propane prices higher this winter. These factors indicate tighter overall petroleum market conditions and higher feedstock costs that can influence gasoline pricing."
2017-12-04,2.617,2.638,2.685,2.752,2.539,2.455,2.37,2.627,3.075,"Current price of heating oil in Coventry, CT is $3.25 for 150 gallons and $3.45 for 100 gallons.","Heating oil prices in Coventry, CT were quoted at $3.25/gal for a 150-gallon delivery and $3.45/gal for a 100-gallon delivery. These local distillate fuel prices provide a snapshot of regional petroleum product pricing that may correlate with broader refined product market conditions."
2017-12-11,2.601,2.614,2.66,2.727,2.517,2.47,2.338,2.608,3.043,The Abu Dhabi National Oil Company (ADNOC) has set an IPO offer price for its fuel distribution unit at US$ 8.5 billion.,"Abu Dhabi National Oil Company (ADNOC) set the IPO offer price for its fuel distribution unit, valuing it at about US$8.5 billion. The development relates to downstream fuel retail/distribution assets rather than direct changes in crude supply or U.S. refinery operations."
2017-12-18,2.568,2.588,2.642,2.709,2.483,2.422,2.289,2.567,3.029,"The United States produced more crude oil than any nation, at any time.","The article reports that the United States produced more crude oil than any nation at any time, indicating record-high U.S. crude output."
2017-12-25,2.589,2.576,2.629,2.696,2.472,2.508,2.294,2.542,3.037,"Crude oil production in the United States increased by nearly 80 percent between 2008 and 2016, mostly in areas that were far from existing refining and pipeline infrastructure.","U.S. crude oil production rose nearly 80% from 2008 to 2016, with most growth occurring in regions distant from existing refineries and pipeline networks. This geographic mismatch highlights transportation and infrastructure constraints between new supply areas and refining capacity."
2018-01-01,2.637,2.641,2.646,2.752,2.557,2.553,2.36,2.529,3.046,"In 2017, higher crude oil prices contributed to higher gasoline prices in the US.","In 2017, higher crude oil prices contributed to higher U.S. gasoline prices, indicating that crude oil price movements were a key driver of retail gasoline price changes."
2018-01-08,2.639,2.65,2.668,2.776,2.55,2.527,2.364,2.534,3.083,The EIA forecasts mostly flat crude oil prices and increasing global petroleum and other liquids production through 2019.,The EIA forecast crude oil prices to remain mostly flat and projected rising global production of petroleum and other liquids through 2019.
2018-01-15,2.673,2.666,2.666,2.79,2.572,2.605,2.398,2.549,3.084,The World Bank's average crude oil price was last observed in November 2017.,"The World Bank reported its average crude oil price was last observed in November 2017. No additional details on price levels, recent trends, supply/demand conditions, or U.S. fuel-market impacts were provided."
2018-01-22,2.684,2.705,2.686,2.817,2.627,2.567,2.431,2.568,3.096,"The price of crude oil accounts for 53% of the price of gasoline, while local, state, and federal taxes make up another 18%.","Crude oil costs make up about 53% of the retail gasoline price, while local, state, and federal taxes account for about 18%."
2018-01-29,2.723,2.735,2.718,2.859,2.647,2.608,2.468,2.577,3.161,"India is heavily reliant on oil imports, with 82% of crude oil imports and 94% of gas imports coming from OPEC member states.","India relies on imports for about 82% of its crude oil and 94% of its natural gas, with most of these imports sourced from OPEC member states. This underscores OPEC’s significant role in supplying global crude and gas, which can influence international oil market conditions relevant to U.S. gasoline prices."
2018-02-05,2.753,2.761,2.746,2.879,2.676,2.633,2.49,2.589,3.218,"The United States has surged in oil output, ranking among the world's top energy producers, and is projected to become a net energy exporter.","U.S. oil production has surged, placing the United States among the world’s top energy producers, and projections indicate the country is on track to become a net energy exporter."
2018-02-12,2.724,2.754,2.749,2.861,2.675,2.56,2.453,2.605,3.214,"Objective facts about the Economy and Energy situation:
The United States saw an increase in coal production, exports, and prices in 2017, with demand for U.S. coal exports offsetting a decline in domestic demand. 
Known crude oil reserves in the United States in 2015 equaled 35.2 billion barrels. 
Energy prices increased 4.9 percent from January 2017 to January 2018, with gasoline prices rising 7.4 percent.","U.S. energy prices rose 4.9% from January 2017 to January 2018, including a 7.4% increase in gasoline prices. Separately, U.S. coal production/exports/prices increased in 2017 as exports offset weaker domestic demand, and U.S. proved crude oil reserves were 35.2 billion barrels in 2015."
2018-02-19,2.676,2.709,2.715,2.83,2.616,2.487,2.4,2.582,3.204,"As of February 2018, U.S. gasoline traders are expecting summer gasoline prices to be bullish.","As of February 2018, U.S. gasoline traders expected summer gasoline prices to be bullish, indicating market expectations for higher prices during the summer driving season."
2018-02-26,2.666,2.68,2.696,2.802,2.583,2.502,2.374,2.549,3.21,"Objective facts about the Economy and Energy situation:
Analysts polled by Reuters expect higher oil prices this year, confident that OPEC and Russian cuts will offset growing U.S. production. 
U.S. crude inventories unexpectedly fell by 1.6 million barrels, according to the EIA's latest petroleum report. 
Domestic uranium production continues to decline under historically low uranium prices. 
Most natural gas-fired power plants in the continental United States fulfill all of their fuel requirements through firm contracts.","Reuters-polled analysts expect higher oil prices this year, citing OPEC and Russia production cuts offsetting rising U.S. output, while the EIA reported an unexpected 1.6 million-barrel decline in U.S. crude inventories. Separate items noted declining domestic uranium production amid low uranium prices and that most U.S. natural gas-fired power plants meet fuel needs via firm contracts."
2018-03-05,2.679,2.685,2.681,2.786,2.611,2.526,2.402,2.531,3.215,"As of March 2018, the average price per gallon of gasoline in the United States was around $2.50.","As of March 2018, the average U.S. retail gasoline price was about $2.50 per gallon."
2018-03-12,2.677,2.661,2.676,2.768,2.576,2.537,2.397,2.516,3.244,The U.S. crude oil price has been used to predict Texas gas prices in a 2SLS fixed effects regression model .,"A study found that U.S. crude oil prices can be used to predict Texas gasoline prices using a two-stage least squares (2SLS) fixed-effects regression model, indicating a statistically modeled link between crude benchmarks and retail gas prices. The work focuses on the predictive relationship methodology rather than reporting new market supply/demand events."
2018-03-19,2.716,2.687,2.676,2.767,2.63,2.594,2.427,2.536,3.29,The U.S. natural gas proved reserves increased from 2000 to 2015.,"U.S. proved natural gas reserves increased from 2000 to 2015, indicating growth in domestic gas supply over that period. The item provides no specific information on current crude oil markets, refinery operations, gasoline demand, or near-term factors that directly drive U.S. gasoline prices."
2018-03-26,2.764,2.74,2.703,2.834,2.68,2.612,2.504,2.625,3.347,The United States' wholesale fuel racks calculate the cost of fuel based on changes in the spot market.,"U.S. wholesale fuel rack prices are calculated based on changes in the spot market, linking wholesale gasoline and diesel prices closely to spot price movements."
2018-04-02,2.817,2.795,2.75,2.881,2.743,2.661,2.551,2.698,3.4,The U.S. refinery utilization was up to 96.7% at the end of December 2017 and 96.7% in February 2018.,"U.S. refinery utilization reached 96.7% at the end of December 2017 and was also 96.7% in February 2018, indicating very high refinery operating rates during that period."
2018-04-09,2.811,2.786,2.754,2.881,2.724,2.651,2.545,2.741,3.401,"The average American household is expected to pay about $200 more on gas in 2018 than in 2017, according to the U.S. Energy Information Administration.",The U.S. Energy Information Administration projected that the average American household would spend about $200 more on gasoline in 2018 than in 2017.
2018-04-16,2.863,2.833,2.799,2.932,2.769,2.701,2.616,2.835,3.438,"As of April 2018, gasoline prices in the United States have been increasing, with the national average hitting its highest price since Summer 2015.","As of April 2018, U.S. gasoline prices were rising, with the national average reaching its highest level since summer 2015."
2018-04-23,2.914,2.897,2.865,2.998,2.829,2.757,2.666,2.875,3.462,"The U.S. became a net exporter of finished products (e.g., diesel, gasoline, etc.) for the first time since 1949 in 2011.","The U.S. became a net exporter of finished petroleum products such as gasoline and diesel in 2011, marking the first year it did so since 1949. This indicates increased domestic refining output relative to U.S. demand, affecting product supply available to the domestic gasoline market."
2018-04-30,2.961,2.935,2.916,3.043,2.858,2.823,2.705,2.909,3.503,"As of 2008, the inflation-adjusted price of a barrel of crude oil on NYMEX was generally under US$25/barrel.","As of 2008, the inflation-adjusted NYMEX crude oil price was generally under $25 per barrel."
2018-05-07,2.96,2.938,2.942,3.051,2.851,2.796,2.705,2.926,3.534,The EIA forecasts that Brent crude oil prices will average $71 per barrel in 2018.,"The EIA forecast that Brent crude oil prices will average $71 per barrel in 2018, providing an outlook for a key input cost that influences U.S. gasoline prices."
2018-05-14,2.949,2.885,2.936,3.002,2.797,2.835,2.675,3.002,3.486,"The average price of a regular gallon of gasoline in the United States is increasing, with oil prices rebounding due to crude inventory draw and rising to new highs for 2018.",U.S. average regular gasoline prices rose as crude oil prices rebounded and reached new 2018 highs. The oil price increase was linked to a drawdown in crude inventories.
2018-05-21,2.999,2.927,3.004,3.058,2.822,2.904,2.739,3.052,3.514,"The national average gasoline price is approaching $3 per gallon, with the West Coast region having the highest gas prices in the nation: California ($3.71), Hawaii ($3.68), Washington ($3.41), Alaska ($3.36)","The U.S. national average gasoline price is nearing $3.00 per gallon. West Coast states have the highest prices, led by California ($3.71), Hawaii ($3.68), Washington ($3.41), and Alaska ($3.36)."
2018-05-28,3.039,2.976,3.042,3.088,2.887,2.935,2.783,3.078,3.542,"As of June 2018, no government agency has the power to dictate what oil companies, jobbers, or local gas stations may charge for gasoline, as long as they do not collude or engage in other anti-competitive behavior.","As of June 2018, no U.S. government agency can set or dictate gasoline prices charged by oil companies, jobbers, or retail stations. Price enforcement is limited to policing collusion or other anti-competitive behavior rather than regulating price levels."
2018-06-04,3.018,2.947,3.036,3.062,2.85,2.902,2.789,3.084,3.539,The national average gas price in the US is approaching $3 per gallon.,The U.S. national average gasoline price is nearing $3.00 per gallon.
2018-06-11,2.989,2.908,2.99,3.043,2.801,2.871,2.76,3.079,3.53,"The United States produced more crude oil than any nation, at any time, and is a net exporter of crude oil.",The United States produced record crude oil volumes—more than any nation at any time—and is a net exporter of crude oil.
2018-06-18,2.958,2.868,2.965,3.003,2.757,2.844,2.719,3.066,3.512,"The U.S. added another oil rig, bringing the current total to 863, indicating domestic investment in crude production continues to grow.","U.S. oil producers added one rig, bringing the active oil rig count to 863, signaling continued investment in domestic crude production capacity."
2018-06-25,2.913,2.83,2.942,2.968,2.713,2.773,2.68,3.049,3.487,"U.S. regular-grade retail gasoline prices averaged $2.89 per gallon in June, down from a high of $2.96/gal on May 28.","U.S. regular-grade retail gasoline prices averaged $2.89 per gallon in June, down from a recent peak of $2.96/gal on May 28."
2018-07-02,2.924,2.838,2.948,2.972,2.724,2.818,2.67,3.054,3.474,Crude oil currently makes up more than half of the cost to make gasoline and diesel fuel.,Crude oil currently accounts for more than half of the cost of producing gasoline and diesel fuel. This indicates that changes in crude oil prices are a primary driver of U.S. gasoline and diesel production costs.
2018-07-09,2.937,2.849,2.954,2.989,2.733,2.838,2.684,3.059,3.475,"The United States has broken records in oil production, reaching 10.9 million barrels per day (mb/d) in recent weeks.","U.S. crude oil production hit a record 10.9 million barrels per day in recent weeks, increasing domestic supply availability."
2018-07-16,2.943,2.87,2.954,2.994,2.769,2.851,2.666,3.049,3.459,The CPI (Consumer Price Index) increases at a faster rate than the GDP deflator during periods of oil and gasoline price increases.,"During periods when oil and gasoline prices rise, the Consumer Price Index (CPI) increases faster than the GDP deflator. This highlights that gasoline price increases tend to show up more strongly in consumer inflation measures than in broader economy-wide price measures."
2018-07-23,2.911,2.845,2.942,2.97,2.74,2.793,2.638,3.027,3.438,"Over the past 50 years, the United States has relied heavily on foreign oil to fuel American families and small businesses, but this trend has changed since the beginning.","U.S. reliance on foreign oil has declined compared with previous decades, indicating a shift away from heavy dependence on imported crude over the past 50 years. The piece provides no specific near-term data on crude supply, refinery operations, inventories, or demand that would directly inform weekly U.S. gasoline price forecasting."
2018-07-30,2.924,2.86,2.949,2.988,2.754,2.821,2.657,3.005,3.429,"The average price of gasoline in the United States is 83 cents per liter, which is moderate compared to other countries.","U.S. average gasoline price was reported at about $3.14 per gallon (83 cents per liter), described as moderate relative to prices in other countries."
2018-08-06,2.93,2.871,2.955,2.994,2.77,2.828,2.654,3.015,3.422,"As of 2018, gasoline prices are affected by crude oil prices, and the price ratio for selected states varies.","As of 2018, U.S. gasoline prices are influenced by crude oil prices, with the gasoline-to-crude price ratio varying across selected states."
2018-08-13,2.921,2.872,2.95,2.99,2.776,2.803,2.65,3.031,3.409,"Gasoline is one of the major fuels consumed in the United States, and it is the main product refined from crude oil. About 10% of the volume of finished gasoline is imported from other countries.",Gasoline is a major U.S. transportation fuel and the primary product refined from crude oil. About 10% of finished gasoline consumed in the U.S. is imported from other countries.
2018-08-20,2.9,2.846,2.931,2.974,2.742,2.785,2.632,3.052,3.388,"As crude oil supply increases, prices for the product tend to go down.","The article notes that when crude oil supply increases, crude prices tend to decrease, which can reduce a key input cost for gasoline."
2018-08-27,2.906,2.834,2.921,2.967,2.726,2.814,2.635,3.084,3.391,"As of August 2018, U.S. retail gasoline prices are 43 cents/gal higher than the same time last year, driven by a higher North Sea Brent crude oil price.","As of August 2018, U.S. retail gasoline prices were 43 cents/gal higher than a year earlier. The increase was attributed to higher North Sea Brent crude oil prices."
2018-09-03,2.903,2.845,2.926,2.973,2.741,2.784,2.616,3.098,3.41,"E15, a type of alternative fuel, is available in 31 states at over 3,000 stations.","E15 gasoline (15% ethanol blend) is available in 31 states at more than 3,000 fuel stations, expanding consumer access to an alternative gasoline blend."
2018-09-10,2.912,2.856,2.932,2.992,2.748,2.794,2.639,3.097,3.417,"The United States is now the largest global crude oil producer, surpassing Russia and Saudi Arabia in production.","The United States has become the world’s largest crude oil producer, surpassing Russia and Saudi Arabia in output."
2018-09-17,2.921,2.857,2.937,2.993,2.748,2.815,2.628,3.101,3.426,The cost to the United States of defending the global oil supply is estimated to be $0.28 per gallon of transportation fuel.,A study estimated that defending the global oil supply costs the United States about $0.28 per gallon of transportation fuel. This reflects an embedded security-related cost component associated with maintaining global oil supply flows.
2018-09-24,2.923,2.843,2.923,2.971,2.737,2.843,2.626,3.101,3.432,"As of September 2018, U.S. gasoline inventories are at seasonal record highs, which could offer some relief to increasing prices.","As of September 2018, U.S. gasoline inventories were at seasonal record highs. Elevated inventories could ease upward pressure on U.S. gasoline prices."
2018-10-01,2.947,2.865,2.924,2.97,2.781,2.843,2.66,3.089,3.498,"As of October 2018, oil prices account for 50% of retail gas prices, and higher crude oil prices in the summertime lead to increased gas prices.","As of October 2018, crude oil prices accounted for about 50% of U.S. retail gasoline prices. Higher crude oil prices during the summer typically translate into higher retail gasoline prices."
2018-10-08,2.984,2.898,2.938,3.002,2.819,2.876,2.692,3.089,3.561,"The United States produced more crude oil than any nation, at any time, at a rate of over 70/bbl.","The United States set a record for crude oil production, exceeding 70 million barrels per day, indicating very high domestic supply availability."
2018-10-15,2.961,2.88,2.922,2.98,2.803,2.811,2.692,3.072,3.58,"The rupture of a natural gas pipeline in Canada on October 9, 2018, affected U.S. energy markets, causing retail gasoline prices to rise.","A natural gas pipeline rupture in Canada on October 9, 2018, disrupted North American energy flows and affected U.S. energy markets. Retail U.S. gasoline prices increased following the incident."
2018-10-22,2.925,2.849,2.905,2.956,2.764,2.742,2.648,3.053,3.584,The United States is the world's largest producer of Natural Gas Liquids (NGLs),The U.S. is the world’s largest producer of natural gas liquids (NGLs). NGLs are important refinery and petrochemical feedstocks that can influence refinery inputs and fuel blending components relevant to gasoline supply.
2018-10-29,2.896,2.807,2.884,2.921,2.712,2.735,2.591,3.048,3.565,"Gross retail gasoline price margins in the US topped 28.2cts/gal in October, with strong autumn performance.","U.S. gross retail gasoline price margins exceeded 28.2 cents per gallon in October, reflecting strong autumn retail performance."
2018-11-05,2.84,2.754,2.849,2.875,2.651,2.659,2.524,3.023,3.533,"The average gas price in the US has dropped to its cheapest level since April, with a potential further drop of 10 cents in the near-term if the crude oil market remains steady.",U.S. average gasoline prices fell to their lowest level since April. The report noted prices could drop another ~10 cents soon if crude oil prices remain steady.
2018-11-12,2.773,2.696,2.795,2.809,2.597,2.567,2.455,2.98,3.483,"As of mid-November 2018, crude oil and gasoline prices are low, which may put downward pressure on ethanol prices and plant production profitability margins.","Mid-November 2018 crude oil and gasoline prices were low, creating downward pressure on ethanol prices. Lower ethanol prices reduced ethanol plant production profitability margins."
2018-11-19,2.7,2.629,2.746,2.75,2.519,2.472,2.377,2.918,3.43,"The global crude oil production rate is led by the United States, Russia, and Saudi Arabia, with Saudi Arabia producing 10.4 million barrels per day.","The United States, Russia, and Saudi Arabia are the leading crude oil producers globally, with Saudi Arabia producing about 10.4 million barrels per day."
2018-11-26,2.63,2.573,2.719,2.714,2.441,2.372,2.286,2.886,3.392,The U.S. average retail premium gasoline price was $0.50 per gallon more than the price of regular gasoline in 2017.,"In 2017, the U.S. average retail premium gasoline price was about $0.50 per gallon higher than regular gasoline."
2018-12-03,2.544,2.498,2.657,2.655,2.353,2.256,2.193,2.809,3.322,"Mexican gasoline prices have been above U.S. retail prices since 2014, despite the fall in crude oil prices.","Mexican retail gasoline prices have remained higher than U.S. retail gasoline prices since 2014, even during periods when crude oil prices declined. This highlights a sustained cross-border price differential between Mexico and the United States over that period."
2018-12-10,2.511,2.459,2.623,2.621,2.309,2.268,2.145,2.745,3.252,"The United States has seen a decrease in gasoline prices, with a 5.0% increase over the 12 months ended November 2018 . The U.S. was a net exporter of crude oil for one week in November 2018 . Oil prices have fallen by nearly a third since its peak, leading to a slump in gas prices .","U.S. gasoline prices decreased during the week referenced, despite being up 5.0% year-over-year through November 2018, alongside crude oil prices falling nearly a third from their peak. The U.S. was a net exporter of crude oil for one week in November 2018, a supply-side development occurring amid the oil-price decline."
2018-12-17,2.46,2.428,2.591,2.583,2.283,2.192,2.103,2.667,3.196,"As of December 2018, crude oil prices were decreasing, leading to lower gasoline prices in the United States.","In December 2018, crude oil prices were falling, which contributed to lower U.S. gasoline prices."
2018-12-24,2.413,2.373,2.54,2.53,2.227,2.139,2.051,2.575,3.169,"As of December 27, 2018, gas prices fell below $2 per gallon in nine states, partly due to some of the lowest state gasoline taxes in the country.","As of December 27, 2018, retail gasoline prices fell below $2 per gallon in nine U.S. states. The drop was partly attributed to those states having some of the lowest gasoline tax rates in the country."
2018-12-31,2.358,2.328,2.5,2.491,2.177,2.06,1.998,2.521,3.137,"As of January 2019, the average retail gasoline prices in the US ended the year lower than they started. In 5 of the 10 cities for which EIA collects weekly retail price data, gasoline prices exceeded $3.00/gal at least once in 2018.","In 2018, average U.S. retail gasoline prices ended the year lower than they began, and in 5 of the 10 EIA-tracked cities weekly prices exceeded $3.00/gal at least once during the year."
