Month,Exports,Imports,OT,start_date,date,end_date,report_fact,search_fact,search_fact_summary_gpt_5_2
November 1996,55016.4,68015.4,-12999.0,1996-11-01,1996-11-01,1996-11-30,"Objective facts about the Monthly international trade balance of U.S. situation:
The goods and services deficit was $8.4 billion in November 1996, $0.4 billion more than the $8.0 billion in October, revised. Exports of goods and services were $72.0 billion, while imports were $80.4 billion. The goods deficit increased $0.7 billion from October to $14.7 billion, and the services surplus increased $0.3 billion from October to $6.3 billion.","Objective facts about the Economy situation:
The United States started imposing restrictions on economy a half century earlier than other countries. 
The share of taxes into GDP fell in the United States, Germany, Luxembourg, Netherlands, Norway, and the United Kingdom over the 1980-94 period. 
Many people in the United States were in dire economic and social straits by 1933. 
Cut-backs in expenditure have been achieved principally by reducing the role of the State in El Salvador.; The Federal Reserve Bank's speech by Greenspan on December 5, 1996, discussed central banking in a democratic society.; The United States had a history of wildcat banking, banking panics, and free banking in the 19th century.; The U.S. Bureau of Mines was established in 1926 as a research unit, initially composed of Coal, Mines and Metals, Mineral Resources and Statistics, and Petroleum Economics divisions.; The United States and Trinidad and Tobago signed a Bilateral Investment Treaty on December 26, 1996, aiming to create conditions for economic development.","The items mainly provide historical or structural context (e.g., U.S. economic restrictions dating back decades, a decline in tax share of GDP during 1980–94 in several countries including the U.S., and economic hardship in 1933) and do not report current-month trade flows, import/export activity, tariffs, or balance-of-payments data. They note a Dec. 26, 1996 U.S.–Trinidad and Tobago Bilateral Investment Treaty intended to support economic development, but contain no specific figures or near-term trade impacts."
December 1996,53295.8,67569.9,-14274.1,1996-12-01,1996-12-01,1996-12-31,"Objective facts about the Monthly international trade balance of U.S. situation**

* The U.S. trade deficit increased by $2.3 billion to $10.3 billion in December 1996, compared to November 1996. 
* Exports of goods decreased by $1.1 billion to $52.2 billion, while imports of goods increased by $1.2 billion to $68.7 billion. 
* The trade deficit for 1996 was $114.2 billion, an increase of $9.2 billion from 1995. 

**","The United States has a distinctive system of unemployment insurance, crafted to achieve multiple goals, including promoting economic development and stabilizing the economy during periods of uncertainty and distress.; The United States was the dominant economy in 1997, and it was assumed that U.S. goods would remain attractive enough to outcompete other nations' products.; The United States has been involved in economic activities with Mexico, such as approving a loan to Mexico in 1995, which Mexico repaid early in 1997.; The US economy had an increased flow of private savings and a reduced call upon those savings by the Treasury in 1997 .","The articles describe the U.S. economy in 1997 as dominant, with expectations that U.S. goods would remain internationally competitive, alongside higher private savings and reduced Treasury borrowing. They also note U.S.–Mexico financial engagement, including a U.S.-approved loan to Mexico in 1995 that Mexico repaid early in 1997, and discuss the structure and stabilizing role of U.S. unemployment insurance."
January 1995,43632.2,57292.9,-13660.7,1995-01-01,1995-01-01,1995-01-31,"Objective facts about the Monthly international trade balance of U.S. situation:
The January 1995 trade deficit was $12.2 billion, a $5.0 billion increase from December 1994. Exports of goods decreased to $44.0 billion, while imports of goods increased to $61.2 billion. The services surplus decreased to $5.0 billion.","The US government's total spending exceeds 18-20% of GDP, which has negative effects on the economy.; The United States economy was experiencing steady growth in 1995, which was favorable for state budgets.; The United States had an estimated annual healthcare expense of $15 billion to $30 billion for stroke care in 1995.; The US government provided a $20 billion bailout to Mexico in 1995 to help reform its economy.","The articles focus on U.S. fiscal conditions and historical context rather than trade flows, noting federal spending above 18–20% of GDP and steady U.S. economic growth in 1995. They also mention a $20 billion U.S. bailout to Mexico in 1995 to support economic reforms and estimate annual U.S. stroke-care costs of $15–$30 billion in 1995."
February 1995,44997.8,55217.1,-10219.3,1995-02-01,1995-02-01,1995-02-28,"Objective facts about the Monthly international trade balance of U.S. situation**

* The U.S. trade deficit decreased to $9.0 billion in February 1995, $2.9 billion less than the January deficit of $12.0 billion. 
* Exports of goods and services increased to $62.4 billion, $1.5 billion more than January exports of $61.0 billion. 
* Imports of goods and services decreased to $71.4 billion, $1.5 billion less than January imports of $72.9 billion. 

**","The US economy is expected to grow slower in 1995, but Asia, Europe, and most of Latin America are expected to experience faster growth.; The dollar continued to plunge in value in early March 1995, with some economists regarding the economic union of Mexico, Canada, and the United States as being in trouble.; The United States government has been involved in research support and policy-making related to economy and trade since 1995.; The term 'private sector' refers to all persons or entities in the United States, including individuals, sectors of the economy, States, regions, and urban or rural areas.","The articles report expectations of slower U.S. economic growth in 1995 alongside faster growth in Asia, Europe, and much of Latin America, and note that the U.S. dollar continued to fall sharply in early March 1995 amid concerns about the Mexico–Canada–U.S. economic union. They also reference broad U.S. government involvement in economic and trade research/policy and provide a general definition of the “private sector,” without specific trade-flow details."
March 1995,52579.2,63583.6,-11004.4,1995-03-01,1995-03-01,1995-03-31,"Objective facts about the Monthly international trade balance of U.S. situation:
The U.S. trade deficit in goods and services was $9.1 billion in March 1995, virtually unchanged from February 1995. Exports of goods and services increased to $65.3 billion, while imports of goods and services increased to $74.5 billion.","The U.S. Department of Commerce is an official government organization in the United States that provides information on the U.S. economy.; The global economy was experiencing a slowdown in 1995, but prospects were considered brighter than in many years.; The United States economy was finally showing growth in 1995 after a period of modest growth rates.; The United States is experiencing a dynamic economy, with businesses being created and going under every day.; The United States v. Lopez case (514 U.S. 549) was decided on April 26, 1995, and ruled that the possession of a gun in a local school zone is not an economic activity that substantially affects interstate commerce.","The articles contain no specific data on U.S. exports, imports, trade flows, the trade deficit/surplus, or related components; they mainly provide general background on the U.S. Department of Commerce and broad statements that the global economy slowed in 1995 while the U.S. economy showed renewed growth. They also mention general U.S. business dynamism and summarize the April 26, 1995 Supreme Court decision in *United States v. Lopez* concerning limits on Congress’s Commerce Clause authority, without trade-balance-relevant details."
April 1995,47807.7,59792.7,-11985.0,1995-04-01,1995-04-01,1995-04-30,"Objective facts about the Monthly international trade balance of U.S. situation:
The total April exports of $61.0 billion and imports of $75.4 billion resulted in a goods and services deficit of $11.4 billion, $1.6 billion more than the $9.8 billion of March, revised.","The United States government was active in shaping the economy in 1995, with executive orders and policy developments.; The United States had trade disputes with other countries, including Japan, in 1995, which affected their economies.; Objective facts about the Economy situation:
The United States and Japan are responsible for between 30% and 40% of world output, with Japan's economy being approximately 42% of the US economy. 
Marketing orders have proven a durable fixture in U.S. agricultural policy, especially for milk, fruits, vegetables, and specialty crops.; The United States, Canada, and Mexico were three of the four largest users of foreign capital in the world during 1989-93.","In 1995 the U.S. government influenced economic conditions through executive orders and policy developments, while trade disputes—particularly with Japan—were ongoing; the U.S. and Japan together accounted for about 30–40% of world output, with Japan’s economy roughly 42% the size of the U.S. economy. U.S. agricultural marketing orders remained an important policy tool for products such as milk, fruits, vegetables, and specialty crops, and during 1989–93 the U.S., Canada, and Mexico were three of the four largest global users of foreign capital."
May 1995,49854.9,63198.4,-13343.5,1995-05-01,1995-05-01,1995-05-31,"Objective facts about the Monthly international trade balance of U.S. situation**

* The total exports of goods and services in May 1995 were $64.8 billion, and total imports were $76.2 billion, resulting in a goods and services deficit of $11.4 billion. 
* The goods deficit was unchanged at $16.5 billion, and the services surplus was unchanged at $5.1 billion. 
* Exports of goods increased to $47.8 billion from $46.9 billion, and imports of goods increased to $64.2 billion from $63.5 billion. 

**","The United States government recognized the importance of telecommunications in achieving economic and social goals in 1995.; The United States was extremely helpful in the early stages of Taiwan's economic development.; The Consumer Price Index for All Urban Consumers in the United States increased by 2.7% in 1994, while the ""core"" index rose 2.6%.; Objective facts about the Economy situation:
The Joint Economic Committee of the U.S. Senate held a hearing on the impact of Clinton's budget on the economy on June 22, 1995.","The Joint Economic Committee of the U.S. Senate held a June 22, 1995 hearing on the economic impact of President Clinton’s budget, and the U.S. government emphasized telecommunications as important for achieving economic and social goals in 1995. The articles also note U.S. support in early stages of Taiwan’s economic development and report 1994 CPI inflation of 2.7% (core 2.6%)."
June 1995,49392.2,64090.5,-14698.3,1995-06-01,1995-06-01,1995-06-30,"Objective facts about the Monthly international trade balance of U.S. situation:
The U.S. trade deficit in goods and services increased to $11.3 billion in June 1995, up from $11.0 billion in May. Exports of goods decreased to $47.4 billion, while imports of goods decreased to $63.8 billion. The services surplus remained unchanged at $5.1 billion.","The Interstate Commerce Commission regulates economic aspects of surface transportation service in the United States, primarily freight.; The Federal Reserve trimmed a key rate on July 7, 1995, the first cut since 1992.; The reports and studies from 1995 provide insights into the US economy, demographics, and social characteristics during that time period.; The United States government and its agencies, such as USAID and the World Bank, expressed commitment to liberal economic policies and a reduced role of the State in the economy in 1995.; The United States is assessing the state of its economy and forecasting economic trends using economic indicators.","The articles contain mostly general 1995-era background on U.S. economic conditions and policy, including a Federal Reserve rate cut on July 7, 1995, and references to the use of economic indicators for assessing and forecasting the economy. They also note regulatory oversight of U.S. surface freight transportation and broader U.S. government support for liberal economic policies and a reduced state role, but provide no specific data on exports, imports, or the trade balance."
July 1995,44389.3,61856.7,-17467.4,1995-07-01,1995-07-01,1995-07-31,"Objective facts about the Monthly international trade balance of U.S. situation**

* The U.S. trade deficit in goods and services increased by $0.2 billion to $11.5 billion in July 1995 compared to June 1995.
* Exports of goods and services decreased by $1.5 billion to $63.1 billion in July 1995 compared to June 1995.
* Imports of goods and services decreased by $1.3 billion to $74.6 billion in July 1995 compared to June 1995.
* The goods deficit increased to $16.6 billion in July 1995 from $16.5 billion in June 1995.
* The services surplus decreased to $5.1 billion in July 1995 from $5.2 billion in June 1995.



**","The United States economy was experiencing economic stagnation and restructuring in 1995, which were considered impediments to progress toward equality .; The United States has provided about $700 million in Overseas Private Investment Corporation financing and insurance for U.S. businesses to invest in Poland.; The U.S. telecommunications services industry is an increasingly important component of the U.S. economy in terms of revenue and employment.; The number of economically-active women in the member States of the Organization of Economic Cooperation and Development (OECD) grew by 24% from 1980 to 1992.","In 1995, the U.S. economy was described as experiencing stagnation and restructuring, and the U.S. telecommunications services industry was noted as an increasingly important source of revenue and employment. The U.S. provided about $700 million in Overseas Private Investment Corporation financing and insurance to support U.S. business investment in Poland."
August 1995,48972.2,64452.1,-15479.9,1995-08-01,1995-08-01,1995-08-31,"Objective facts about the Monthly international trade balance of U.S. situation**

* The goods and services deficit was $8.8 billion in August 1995, $2.4 billion less than the $11.2 billion in July, revised.
* Exports of goods and services were $65.7 billion, while imports were $74.6 billion.
* The goods deficit decreased to $13.8 billion from $16.2 billion in July, and the services surplus was unchanged at $5.0 billion. 

**","Objective facts about the Economy situation:
The United States has significant economic investment worldwide, with direct investment from the U.S. understating the economic investment worldwide of U.S.-based companies. 
The U.S. economy has a growing economy and stable financial system, with the Federal Reserve Bank of Chicago monitoring the economy.; The discount rate in the United States is 5.25 percent, while in Germany it is 3.5 percent, and Japan has reduced its key interest rate to 0.5 percent.; The United States provided approximately $37 billion in military and economic aid to Israel from 1948 to 1993.; The leading cause of infant mortality in the United States is birth defects, which are also the fifth leading cause of years of potential life lost.","U.S. direct investment abroad is described as understated relative to the worldwide economic investment of U.S.-based companies, implying potentially larger U.S.-owned production and earnings overseas than captured in standard FDI measures.  The Federal Reserve Bank of Chicago is monitoring a growing U.S. economy with a stable financial system, and the U.S. discount rate is 5.25% versus 3.5% in Germany and 0.5% in Japan."
September 1995,49723.5,63416.0,-13692.5,1995-09-01,1995-09-01,1995-09-30,"Objective facts about the Monthly international trade balance of U.S. situation:

* The goods and services deficit was $8.3 billion, virtually the same as August.
* Exports of goods and services were $67.2 billion, while imports were $75.6 billion.
* The goods deficit increased to $13.7 billion, and the services surplus increased to $5.4 billion.","The United States had economic concerns in 1995, including the potential for damage to the economy due to environmental regulations and the impact of international trade on domestic industries.; The United States is mentioned as a country with a growing economy, with Mexico repaying $700 million of a $12.5 billion loan ahead of schedule.; The economic cost and social and psychological impact of musculoskeletal conditions in the United States is significant, with a substantial burden on the economy.; The economy of the United States is mentioned in several sources, including Executive Order 12978, which declares a national emergency to deal with threats to the economy.; The United States has the 8th-largest trading partner in Quebec, and Quebec has the 20th-largest economy in the world.","In 1995, U.S. economic concerns included potential damage from environmental regulations and the effects of international trade on domestic industries, and an executive order (12978) cited threats to the U.S. economy as grounds for a national emergency. Mexico repaid $700 million early on a $12.5 billion loan, and trade ties noted that the U.S. was Quebec’s 8th-largest trading partner while Quebec was described as having the world’s 20th-largest economy."
October 1995,51828.1,67389.6,-15561.5,1995-10-01,1995-10-01,1995-10-31,"Objective facts about the Monthly international trade balance of U.S. situation**

* The U.S. international trade deficit decreased by $0.2 billion to $8.0 billion in October 1995, compared to September 1995.
* Exports of goods and services decreased by $0.7 billion to $66.7 billion, while imports decreased by $0.9 billion to $74.8 billion.
* The goods deficit decreased by $0.1 billion to $13.7 billion, while the services surplus increased by $0.1 billion to $5.6 billion.



**","The United States economy reached very high levels of activity in 1994, but growth slowed down in 1995.; The United States economy was experiencing a crisis in 1995, with competitiveness between the United States and other countries being a major factor.; The United States has the largest economy in the world.; Peru has been experiencing extraordinary economic growth, with an almost 10% growth rate.","U.S. economic activity was very strong in 1994 but growth slowed in 1995, amid concerns about a 1995 “crisis” and declining competitiveness versus other countries. Peru experienced unusually rapid growth of nearly 10%, while the U.S. was described as the world’s largest economy."
November 1995,50710.3,63576.5,-12866.2,1995-11-01,1995-11-01,1995-11-30,"Objective facts about the Monthly international trade balance of U.S. situation:
The goods and services deficit was $7.1 billion in November, $1.1 billion less than the $8.2 billion of October. Exports of goods increased to $49.4 billion from $49.0 billion, and imports of goods decreased to $61.9 billion from $62.7 billion.","The United States economy has been impacted by various factors, including the Civil War, economic sanctions, and market ideology.; The United States government is controlling exports for national security, foreign policy, and economic prosperity through the Export Administration Act (EAA) .; The GDP share of federal spending would substantially boost economic growth if restrained, according to the Republican policy.; The IMF Staff Country Report Volume 1995 Issue 122 (1995) mentions that a peace agreement was reached in Angola under the auspices of the United States, and notes the potential of the oil sector in the Angolan economy.; The United States was experiencing economic reforms in the transportation sector in 1995, aimed at reducing regulation.","The articles mainly discuss U.S. export controls under the Export Administration Act for national security, foreign policy, and economic prosperity, alongside broader themes such as historical economic impacts (e.g., sanctions) and market ideology. Other items reference a 1995 IMF report noting Angola’s peace agreement and oil-sector potential and mention U.S. transportation-sector deregulation efforts in 1995, with no specific monthly data on U.S. trade flows, exports, imports, or the trade balance."
December 1995,50853.0,59678.9,-8825.9,1995-12-01,1995-12-01,1995-12-31,"Objective facts about the Monthly international trade balance of U.S. situation**

* The goods and services deficit was $6.8 billion in December 1995, an increase of $0.1 billion from November. (Source)
* Exports of goods and services were $68.3 billion in December, while imports were $75.1 billion. (Source)
* The goods deficit increased $0.1 billion to $12.3 billion, while the services surplus remained virtually unchanged at $5.5 billion. (Source)
* For 1995, exports of goods and services were $783.7 billion, while imports were $894.7 billion, resulting in a goods and services deficit of $111.0 billion. (Source)

**","The aging of the baby-boom cohort and increases in life expectancy are leading to an aging population in the United States and Japan, which will have significant economic effects.; The economy costs that are disproportionate to the damages they create, and the economic loss to the United States from limiting imports should be reflected in the analysis.; The economy sustained an increase in the national health expenditures in 1994, with an average spending per person of $3,444 in the United States.; The state of the Union is strong, and the economy is the healthiest it has been in three decades, with the lowest combined rates of unemployment and inflation.","The articles mainly discuss demographic aging in the United States and Japan, rising U.S. national health expenditures in 1994 (average $3,444 per person), and a strong U.S. economy with low unemployment and inflation. They also note that analyses of policies limiting imports should account for economic costs that may be disproportionate to the damages those imports create and for the economic loss to the United States from restricting imports."
January 1994,37560.5,46514.1,-8953.6,1994-01-01,1994-01-01,1994-01-31,,"The United States government lifted a 19-year ban on trade with Vietnam on February 4, 1994.; The International Monetary Fund (IMF) published its Annual Report 1994 on February 7, 1994, highlighting main developments in the world economy, including the United States, Japan, Germany, and France.; The labor market improved in 1993, according to the U.S. Department of Commerce, Bureau of Economic Analysis.; The United States economy was a topic of concern during the 1994 Presidential campaign, with President Bill Clinton expressing worries about the country's economic standing.","On February 4, 1994, the U.S. government lifted a 19-year ban on trade with Vietnam, potentially enabling new bilateral imports and exports. The IMF’s Annual Report 1994 (published February 7, 1994) reviewed major world-economic developments—including in the U.S., Japan, Germany, and France—while U.S. sources noted improved labor-market conditions in 1993 and trade/economic standing featured as a concern in the 1994 U.S. presidential campaign."
February 1994,37125.6,46653.7,-9528.1,1994-02-01,1994-02-01,1994-02-28,,"The economy of the United States grew at an extraordinary 7.5 percent annual rate in the final three months of 1993.; The United States government is promoting economic reform, free trade, and foreign investment in Georgia, as part of a concerted effort to expand economic relations with Georgia and other former Soviet Union countries.; The United States Census Bureau provides access to demographic, economic, and population data.; The Federal Open Market Committee Meeting on March 22, 1994, discussed the economic and financial information available at the time, including the economy and financial markets in the United States.","U.S. real GDP grew at a 7.5% annual rate in Q4 1993, and the March 22, 1994 FOMC meeting reviewed contemporaneous U.S. economic and financial conditions and market developments. U.S. policy efforts were described to promote economic reform, free trade, and foreign investment in Georgia and other former Soviet Union countries, aiming to expand economic relations."
March 1994,46138.6,54662.7,-8524.1,1994-03-01,1994-03-01,1994-03-31,,"The U.S. economy experienced a recession in 1991-1992, but was recovering by 1994.; The United States government estimates that the vitality of the Nation's economy will be improved by implementing Personal Protective Equipment rules.; The United States' economy has been growing, with domestic travel spending growing more slowly than the overall economy, while foreign demand for U.S. travel has been growing faster than foreign incomes.; The Clinton Administration estimated that the benefits of banning smoking in all public places in the United States would outweigh the costs by at least $12 billion annually.","The U.S. economy was in recession in 1991–1992 and recovering by 1994, alongside broader economic growth. Foreign demand for U.S. travel was reported to be growing faster than foreign incomes, while domestic travel spending was growing more slowly than the overall U.S. economy."
April 1994,41586.9,51471.7,-9884.8,1994-04-01,1994-04-01,1994-04-30,,"The GDP of Algeria, the largest member of the Arab Maghreb Union, was approximately US$45 billion in 1994.; The United States government has been involved in various economic-related activities in May 1994, including the promotion of economy, efficiency, and improved service in public business, and the prohibition of certain transactions with respect to the International Emergency Economic Powers Act.; The United States was experiencing a global recession in 1994, with economic growth hovering around 2.5-3.0% .; The Venezuelan economy was shaken by the failure of high-flying banks in the early 1990s.; Objective facts about the Economy situation: 
The US economy was a global wonder in 1994, with the third-largest economy in the world. 
The onset of the Great Depression and declining markets for Haitian products, especially coffee, produced economic hardships and contributed to increased unrest in Haiti.","In May 1994, the U.S. government pursued economic-efficiency initiatives in public business and prohibited certain transactions under the International Emergency Economic Powers Act, potentially affecting specific cross-border payments and trade-related transactions. The other items provide broad 1994 economic context (U.S. growth around 2.5–3.0%, and economic conditions in Algeria, Venezuela, and Haiti) but contain no specific U.S. import/export or trade-flow details."
May 1994,42215.3,52986.7,-10771.4,1994-05-01,1994-05-01,1994-05-31,,"The NBER (National Bureau of Economic Research) is a private, non-profit, non-partisan organization dedicated to conducting economic research and disseminating research findings.; The New York region has restored only about one in seven of the 750,000 jobs lost during the recession as of June 1994.; The United States experienced nine periods of widespread economic decline between 1948 and 1994 .; Objective facts about the Economy situation:
The United States government is committed to increasing its share of the global tourism market, as reiterated by President Bill Clinton in 1994 . The GI Bill of Rights, enacted in 1944, paved the way for an unparalleled period of U.S. economic growth .","The material mainly provides historical/background context (NBER’s role, U.S. recession periods from 1948–1994, and slow job recovery in the New York region as of June 1994). It also notes the U.S. government’s 1994 commitment to increasing its share of the global tourism market, which relates to international travel services."
June 1994,43424.0,57138.9,-13714.9,1994-06-01,1994-06-01,1994-06-30,,"The informal economy is a significant aspect of the economy, with Hispanic women playing a crucial role in homework and the advanced capitalist state.; The United States recognizes the importance of a strong agricultural sector in its economy, with Utah's agricultural statistics highlighting the need for diversity in food production.; The economic liberalization and democratization of countries of geostrategic importance can lead to increased safety.; The Bretton Woods system, which established a fixed exchange-rate system, was shattered in the 1990s when the United States prioritized domestic economic growth over the system's maintenance.; The economic situation in Nigeria has continued to deteriorate in 1994.","The articles are largely historical or structural and provide no current-month quantitative indicators on U.S. exports, imports, trade flows, or exchange-rate movements directly relevant to forecasting the U.S. International Trade Balance. They note the U.S. emphasis on maintaining a strong agricultural sector and diversified food production (via Utah agricultural statistics) and discuss broader themes such as the informal economy, liberalization/democratization, the breakdown of the Bretton Woods fixed exchange-rate system, and Nigeria’s deteriorating economic conditions in 1994."
July 1994,39218.1,54806.9,-15588.8,1994-07-01,1994-07-01,1994-07-31,,"The U.S. economy grew at a 3.7 percent annual rate in the three months from April through June 1994.; The embargo on Haiti has not ousted the military leaders but has enriched a handful of army officers and the elite, and has had a negative impact on the economy.; In 1992, the productivity of workers in the nonfarm business sector of the U.S. economy jumped by 3.0 percent.; The United States government has enacted various laws and executive orders related to the economy, including Executive Order 12924, which invokes the International Emergency Economic Powers Act.","U.S. real GDP grew at a 3.7% annual rate in Q2 1994, and nonfarm business productivity rose 3.0% in 1992. An embargo on Haiti is reported to have harmed Haiti’s economy while enriching some military-linked elites, and the U.S. enacted various economy-related laws and executive orders including Executive Order 12924 invoking the International Emergency Economic Powers Act."
August 1994,43589.0,59303.5,-15714.5,1994-08-01,1994-08-01,1994-08-31,,"The United States economy grew 10% from 1992 and added $4 billion to the total figure for United States exports in 1994.; The United States was involved in international conferences and agreements related to population development, economy, and trade in September 1994.; The United States Census Bureau, Bureau of Labor Statistics, Bureau of Economic Analysis, and other Federal agencies and private organizations provide data on the economy.; The United States government was actively engaged in international economic agreements and treaties in September 1994, including a extradition treaty with the Bahamas and a convention on nuclear safety.","U.S. exports increased by $4 billion in 1994, alongside reported U.S. economic growth of 10% since 1992. In September 1994, the U.S. participated in various international conferences and economic/trade-related agreements, and key federal statistical agencies (Census, BLS, BEA) were cited as providers of economic data."
September 1994,43766.5,58879.4,-15112.9,1994-09-01,1994-09-01,1994-09-30,,"The economy of the United States was heavily influenced by international trade and economic institutions in 1994, with a focus on promoting credit availability to all sectors of the economy.; The United States government has taken actions related to the economy in 1994, including Executive Order 12930 on October 3, 1994, and President Clinton's statements on supporting South Africa's economy.; The average fuel economy of all passenger autos sold in the United States had doubled since the CAFE measures were adopted.; The United States signed bilateral investment treaties with Argentina on October 20, 1994, aiming to promote economic growth and investment between the two countries.; The United States government passed laws and executive orders related to economy, trade, and international relations in October 1994.","In October 1994 the U.S. government issued Executive Order 12930 and advanced various laws/executive actions related to the economy, trade, and international relations, alongside President Clinton’s statements supporting South Africa’s economy. The U.S. also signed a bilateral investment treaty with Argentina on October 20, 1994 to promote investment and economic growth, and noted that average fuel economy of passenger autos sold in the U.S. had doubled since CAFE standards were adopted."
October 1994,45313.6,61969.8,-16656.2,1994-10-01,1994-10-01,1994-10-31,,"The World Bank estimates that the Chinese economy is currently about 40 percent as large as that of the United States.; The United States is concerned about the impact of Generalized System of Preferences (GSP) treatment on its relevant producers, workers, and overall economic interests.; The US economy created 18 million jobs in 1994, indicating a strong labor market.; The United States is in a privileged situation in terms of land, food, and population, with market-oriented economic reform providing the surest path to economic growth.","The United States expressed concern that Generalized System of Preferences (GSP) tariff treatment could affect U.S. producers, workers, and overall economic interests. Other items noted that the World Bank estimated China’s economy at about 40% the size of the U.S. economy and highlighted strong U.S. job creation in 1994 and structural advantages in land, food, and population."
November 1994,45673.7,61334.0,-15660.3,1994-11-01,1994-11-01,1994-11-30,,"The Congressional Record, Volume 140 Issue 148, mentions a GATT panel decision rejecting a challenge to the United States fuel economy standards.; The United States had developed a comprehensive economic strategy in 1994 to reap the rewards of the moment.; The United States is estimated to have the lowest G-7 government sector budget deficit to GDP ratio in 1995, according to the IMF and OECD.; The economy of Mexico was affected by the 1982 debt crisis, Chiapas, NAFTA, and had 65% of the indigenous population living in the eight poorest states.","A GATT dispute panel rejected a challenge to U.S. fuel-economy standards, reducing near-term risk of mandated changes affecting autos/energy-related trade flows. Other items note a 1994 U.S. economic strategy and IMF/OECD estimates of the U.S. having the lowest G‑7 government budget deficit-to-GDP ratio in 1995, alongside background on Mexico’s economy shaped by the 1982 debt crisis, Chiapas, and NAFTA."
December 1994,47013.3,57530.4,-10517.1,1994-12-01,1994-12-01,1994-12-31,,"The share of the US economy controlled by foreign firms has tripled since the mid-1970s.; The United States has stated economic revitalization as one of its central goals.; The population growth in California dipped to 1.4 percent in 1993, and fewer people are coming to California from other states.; The Mexican economy is more diversified in 1995 compared to the 1980s, with no runaway inflation or huge government budget deficits.; The economy in 1995 was in a state of change, with a need for dramatic reform in the economy, government, and individual actions .","Foreign-controlled firms’ share of the U.S. economy has tripled since the mid-1970s, alongside policy emphasis on U.S. economic revitalization. Mexico’s economy in 1995 was described as more diversified than in the 1980s, with no runaway inflation or large budget deficits, while broader 1995 commentary emphasized the need for dramatic economic and governmental reform; California’s 1993 population growth slowed to 1.4% with reduced interstate in-migration."
January 1993,35957.9,42057.7,-6099.8,1993-01-01,1993-01-01,1993-01-31,,"The US economy was a focus of concern in 1993, with discussions around the federal budget, consumer views, and the role of the Federal Reserve System.; The United States government had official websites with.gov domains as of 1993.; The United States economy experienced growth in the post-World War II period, with an increasing share of direct costs being borne by public pay sources.; The United States government recognized the importance of technology in driving economic growth in 1993, with technological advances responsible for as much as two-thirds of productivity growth.","The articles discuss broad U.S. macro conditions in 1993—federal budget debates, consumer sentiment, and the Federal Reserve’s role—alongside post‑WWII growth trends and the growing public share of direct costs. They also note U.S. government emphasis on technology as a driver of productivity growth (up to two‑thirds of productivity gains) and the existence of official .gov websites."
February 1993,36070.4,41816.7,-5746.3,1993-02-01,1993-02-01,1993-02-28,,"The United States had a significant economic impact from Soviet economic subsidies, worth no less than one-sixth of the island's total gross product, which ended in 1993.; The economy grew more rapidly in the third quarter of 1992, with real GDP increasing, and continued to grow rapidly in the fourth quarter.; The United States economy was affected by increased foreign ownership and control in 1993 .; The 1991 United Nations-sponsored peace agreement aimed to end the civil war in Angola, which was fought between the Soviet- and Cuban-backed Popular Liberation Movement of Angola (MPLA) government and the United States-backed National Union for the Total Independence of Angola (UNITA).","The articles mostly discuss geopolitical and historical developments, including the end of Soviet economic subsidies in 1993 and a 1991 UN-sponsored peace agreement to end Angola’s civil war. They also note that U.S. real GDP accelerated in Q3 1992 and remained strong in Q4 1992, and that increased foreign ownership and control affected the U.S. economy in 1993."
March 1993,41998.5,50744.6,-8746.1,1993-03-01,1993-03-01,1993-03-31,,"The United States was experiencing economic changes in 1993, with discussions around the socialist economy, labor supply elasticities, and economic policies.; The United States provided $1.6 billion in aid to Russia, with most of it in food aid and credits, as part of an economic partnership.; The paper ""Energy and economic growth in the USA: A multivariate approach"" examines the causal relationship between GDP and energy use in the USA from 1947-90.; The United States government delivered a speech on the economy on April 25, 1993, and issued the Vancouver Declaration: Joint Statement on the economic plan.","In April 1993, the U.S. announced $1.6 billion in aid to Russia—mostly food aid and credits—implying U.S. exports/financing flows tied to Russia. Other items were largely academic or policy discussions (economic speech/Vancouver Declaration; studies on labor supply, socialist economy, and historical U.S. energy–GDP links from 1947–90) without specific new trade or import/export figures."
April 1993,39420.5,47850.1,-8429.6,1993-04-01,1993-04-01,1993-04-30,,"The U.S. economy officially reached the low point of the recession in 1993, according to official counts.; The United States proclaimed May 1993 as Asian/Pacific American Heritage Month; The United States Government was active in May 1993, with reports and publications on demographic, social, and economic information, as well as regulations and policies.; The recession of the 1980s triggered important economic and cultural changes in the United States, and working women were at the center of these changes.; The United States government has been involved in various economic policies and agreements, including the renewal of most favored nation status for China, implementation of trade agreements, and economic sanctions against Eritrea.","May 1993 materials note U.S. government actions affecting trade policy, including renewing China’s most-favored-nation status, implementing trade agreements, and applying economic sanctions (e.g., against Eritrea). Other items focus on the economy reaching a recession low point in 1993 and broader demographic/cultural topics, with no specific trade-flow figures mentioned."
