CBSA Code,CBSA,start_date,end_date,OT,Category,Defining Parameter,Defining Site,Number of Sites Reporting,date,search_fact,report_fact
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-09-09,2019-09-15,49.42857142857143,Good,Ozone,36-087-0005,41.714285714285715,2019-09-09,The World Health Organization (WHO) has established Air Quality Guidelines in 2005.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-09-16,2019-09-22,61.0,Good,Ozone,34-013-0003,41.285714285714285,2019-09-16,"The New York State Pollution Prevention Institute (NYSP2I) promotes cost-effective methods to conserve energy, reduce wastes, and improve performance.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-09-23,2019-09-29,54.42857142857143,Good,Ozone,34-023-0011,41.57142857142857,2019-09-23,"Air pollution is a significant contributor to the sustainability crisis, and it is far from being solved, even after the Clean Air Act instituted emissions controls nearly half a century ago.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-09-30,2019-10-06,41.42857142857143,Good,Ozone,34-003-0010,42.142857142857146,2019-09-30,The Trump administration's attempts to re-establish coal as a major fuel source are causing air pollution increases of 200% to 323% from Midwest to Adirondack regions.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-10-07,2019-10-13,34.42857142857143,Good,Ozone,36-103-0044,42.0,2019-10-07,"The AirVisual air quality app provides real-time air quality data for six key pollutants from over 80,000 sensors for iOS and Android devices.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-10-14,2019-10-20,43.57142857142857,Good,PM2.5,34-003-0010,42.0,2019-10-14,"Objective facts about the Environment situation:
Air pollution is a significant concern in New York State, with studies linking it to miscarriages, autism spectrum disorder, and asthma. 
The New York State Department of Environmental Conservation (DEC) has conducted air quality studies in response to residents' concerns. 
New York City's drinking water supply and quality report for 2019 indicates that the city enjoys some of the best drinking water in the world.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-10-21,2019-10-27,51.285714285714285,Good,NO2,34-003-0010,42.285714285714285,2019-10-21,"The air quality in the United States has worsened, ending years of gains, with New York being one of the affected areas.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-10-28,2019-11-03,38.57142857142857,Good,PM2.5,34-039-0004,39.142857142857146,2019-10-28,"California is experiencing devastating wildfires, leading to poor air quality, and air quality is graded on a color-coded system.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-11-04,2019-11-10,51.142857142857146,Moderate,NO2,34-017-1002,35.857142857142854,2019-11-04,"New Delhi has declared a health emergency due to toxic air pollution, with levels many times the global safe limit.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-11-11,2019-11-17,49.714285714285715,Good,PM2.5,34-039-0004,36.42857142857143,2019-11-11,"New York City's air quality still fails to meet standards, and New Delhi's air quality is notorious.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-11-18,2019-11-24,42.857142857142854,Good,PM2.5,34-003-0010,35.0,2019-11-18,The New York City Department of Health and Mental Hygiene has identified the combustion of heating oil as a leading contributor to local air pollution.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-11-25,2019-12-01,52.857142857142854,Good,PM2.5,34-017-1003,35.57142857142857,2019-11-25,"NYC's air quality is affected by traffic density, with high-traffic areas experiencing higher levels of PM2.5 pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-12-02,2019-12-08,41.57142857142857,Good,NO2,34-003-0010,33.142857142857146,2019-12-02,"Air pollution is a significant concern globally, with cities like New Delhi and Brussels experiencing peak-pollution levels that are nearly twice as bad as Manhattan's.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-12-09,2019-12-15,46.42857142857143,Good,PM2.5,34-039-0004,32.57142857142857,2019-12-09,"Objective facts about the Environment situation:
The NYC Department of Environmental Protection (DEP) is working to improve water quality, which will increase access to water recreation activities and swimming. 
Air pollution is linked to 1.2 million premature deaths in China, according to a study. 
New York City has some of the worst air quality in the US, ranking 30th in a list of 30 places with the worst air pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-12-16,2019-12-22,59.857142857142854,Moderate,PM2.5,36-047-0118,32.0,2019-12-16,"Drilling and fracking can result in water contamination, toxic air pollution, health impacts, and greenhouse gas emissions that are disastrous for the climate.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-12-23,2019-12-29,67.71428571428571,Moderate,PM2.5,34-019-0001,33.142857142857146,2019-12-23,"The air quality at some NYC subway stations, such as Atlantic Terminal and Herald Square, is ""unhealthy for sensitive groups"" . New electric buses will be introduced in NYC in 2021, which is expected to improve air quality .",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2019-12-30,2020-01-05,47.714285714285715,Good,PM2.5,34-003-0010,32.0,2019-12-30,"New York City has long had a problem with air pollution, with high-pressure reduced winds in 1953, 1963, and 1966 contributing to the issue.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-01-06,2020-01-12,50.142857142857146,Good,PM2.5,36-061-0115,32.0,2020-01-06,There is mounting evidence that long-term exposure to air pollution is related to accelerated cognitive decline in aging populations.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-01-13,2020-01-19,53.714285714285715,Moderate,PM2.5,34-003-0010,32.57142857142857,2020-01-13,Air pollution and tobacco together are responsible for up to 20 million premature deaths each year.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-01-20,2020-01-26,56.285714285714285,Good,PM2.5,34-039-0004,31.857142857142858,2020-01-20,"Objective facts about the Environment situation: 
Air pollutants from fires in Canada and the southeastern US traveled hundreds of miles to affect air quality in New York City. 
A new study published in Atmospheric Chemistry and Physics shows that air pollutants from fires affected air quality in New York City. 
New York City officials announced a pilot program to equip city fleet vehicles with air-quality sensors to monitor air quality in the South Bronx.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-01-27,2020-02-02,48.57142857142857,Good,PM2.5,36-005-0110,32.857142857142854,2020-01-27,"The air quality in New York City reached unhealthy levels due to incoming smoke from wildfires and agricultural burning in Canada, and the city's most polluted areas are Northern Manhattan and the South Bronx.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-02-03,2020-02-09,50.714285714285715,Moderate,PM2.5,34-039-0004,36.57142857142857,2020-02-03,"As of February 2020, air quality monitoring stations are available in Public School 19, New York, USA, measuring PM2.5 and PM10 in real-time.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-02-10,2020-02-16,47.142857142857146,Good,PM2.5,34-003-0010,35.714285714285715,2020-02-10,"New York City's neighborhoods have varying air quality, with some areas experiencing high levels of air pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-02-17,2020-02-23,47.0,Good,PM2.5,34-013-0003,35.142857142857146,2020-02-17,"As of February 2020, the air quality index (AQI) in Glen Cove, Nassau, and Forest Hills, New York was reported to be Good and Moderate, respectively.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-02-24,2020-03-01,49.42857142857143,Good,Ozone,36-079-0005,35.57142857142857,2020-02-24,"Air quality is a significant concern, with New York City having the longest ongoing air quality monitoring program of any US City.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-03-02,2020-03-08,47.42857142857143,Good,NO2,34-003-0010,39.857142857142854,2020-03-02,"The air quality index (AQI) in Millbrook, New York is currently good.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-03-09,2020-03-15,46.42857142857143,Good,PM2.5,34-003-0010,38.142857142857146,2020-03-09,"The current air quality in New York, NY is poor, with a Max UV Index of 0 Low and Wind Gusts of 4 mph.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-03-16,2020-03-22,44.0,Good,Ozone,34-003-0010,38.857142857142854,2020-03-16,Carbon monoxide mainly from cars has been reduced by nearly 50% compared with last year in New York.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-03-23,2020-03-29,41.42857142857143,Good,Ozone,36-103-0004,38.857142857142854,2020-03-23,"The shutdown due to the coronavirus pandemic has led to a reduction in air pollution in New York, with satellites operated by NASA detecting a decrease in pollution levels.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-03-30,2020-04-05,42.142857142857146,Good,Ozone,36-103-0004,38.857142857142854,2020-03-30,"There has been a ""sharp reduction"" in air pollution in New York City in the last two weeks, with a dramatic drop in pollutants.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-04-06,2020-04-12,44.857142857142854,Good,Ozone,34-027-3001,38.857142857142854,2020-04-06,"New research has found a link between air pollution and higher coronavirus death rates, with areas of high air pollution experiencing higher death rates.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-04-13,2020-04-19,44.142857142857146,Good,Ozone,36-103-0004,36.57142857142857,2020-04-13,"Wildfire smoke aerosols can transport over long distances and affect surface air quality in downwind regions, including New York State.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-04-20,2020-04-26,42.142857142857146,Good,Ozone,34-039-0004,36.714285714285715,2020-04-20,New York City's air quality has been measured at 100 locations around the city for 10 years through the New York City Community Air Survey (NYCCAS).,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-04-27,2020-05-03,45.714285714285715,Good,Ozone,36-081-0124,36.57142857142857,2020-04-27,"New York State's air quality has been a concern, with maps showing varying levels of air quality across the state, ranging from good to hazardous.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-04,2020-05-10,41.57142857142857,Good,Ozone,34-027-3001,35.57142857142857,2020-05-04,"As of May 2020, air quality in Syracuse, NY is a concern, with an air quality forecast chart showing trends in air quality on an hour-by-hour scale.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-11,2020-05-17,47.857142857142854,Good,Ozone,36-119-2004,35.857142857142854,2020-05-11,"As of May 11, 2020, the air quality index in Sloatsburg, NY was fair, with excellent ratings for NO2, PM2.5, PM10, CO, and SO2.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-18,2020-05-24,44.714285714285715,Good,Ozone,36-027-0007,35.714285714285715,2020-05-18,"As of May 19, 2020, the air quality index in Binghamton, NY was fair for O3 and PM2.5, and excellent for PM10, NO2, CO, and SO2.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-05-25,2020-05-31,40.857142857142854,Good,Ozone,34-013-0003,35.57142857142857,2020-05-25,"Air quality remains a significant environmental threat to the health of New Yorkers, with levels of air pollution still a concern.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-06-01,2020-06-07,56.142857142857146,Good,Ozone,36-081-0124,35.285714285714285,2020-06-01,"New York City has launched an initiative to replace older trucks with newer, less polluting ones to improve air quality and reduce greenhouse gas emissions.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-06-08,2020-06-14,68.14285714285714,Good,Ozone,34-023-0011,34.857142857142854,2020-06-08,"As of June 10, 2020, the air quality index in Hunter, NY showed fair O3 levels and excellent levels of PM2.5, PM10, NO2, CO, and SO2.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-06-15,2020-06-21,49.714285714285715,Good,Ozone,36-119-2004,36.42857142857143,2020-06-15,"Air quality is a significant concern in New York, with peaker plants contributing to air pollution, particularly in communities of color.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-06-22,2020-06-28,82.71428571428571,Moderate,Ozone,36-103-0002,36.857142857142854,2020-06-22,"Between January and May 2020, the daily average PM2.5 concentration in the NYC region fell by approximately 36%.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-06-29,2020-07-05,73.14285714285714,Moderate,Ozone,34-025-0005,36.57142857142857,2020-06-29,"As of July 2, 2020, the Air Quality Index (AQI) at City College of New York and Pfizer Lab is ""Good"".",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-07-06,2020-07-12,67.57142857142857,Moderate,Ozone,34-003-0006,36.42857142857143,2020-07-06,"Air quality indexes and forecasts are available for various locations in New York, including Ravena, Seaford, and Harlem, providing hour-by-hour scales to visualize trends.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-07-13,2020-07-19,65.57142857142857,Good,Ozone,36-103-0002,37.142857142857146,2020-07-13,New York City's aggressive GHG mitigation measures can result in a reduction in air pollution-related health benefits for NYC residents.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-07-20,2020-07-26,85.14285714285714,Moderate,Ozone,36-119-2004,38.0,2020-07-20,"The air quality index (AQI) in New York is currently Good, with PM2.5 and weather data available in real-time.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-07-27,2020-08-02,93.57142857142857,Moderate,Ozone,36-081-0124,38.0,2020-07-27,"The air quality in New York City is a major concern, with high levels of air pollution affecting public health.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-08-03,2020-08-09,70.85714285714286,Moderate,Ozone,36-103-0004,33.142857142857146,2020-08-03,"Air quality is a major concern in New York City, with high levels of particulate matter air pollution affecting marginalized communities.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-08-10,2020-08-16,67.14285714285714,Moderate,PM2.5,34-039-0004,37.57142857142857,2020-08-10,"The air quality index in Belmont, NY on August 13, 2020, showed fair ozone levels, and excellent levels of PM 10, PM 2.5, NO 2, SO 2, and CO.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-08-17,2020-08-23,59.42857142857143,Moderate,Ozone,36-081-0124,38.142857142857146,2020-08-17,"Objective facts about the Environment situation:
New York City's strategies to reduce greenhouse gas (GHG) emissions may also provide significant public health benefits. 
The air quality index in Glen Oaks, NY on August 20, 2020, showed poor NO2, fair PM2.5, and excellent ratings for PM10, O3, SO2, and CO. 
The U.S. Environmental Protection Agency (EPA) has set a Primary National Ambient Air Quality Standard for New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-08-24,2020-08-30,58.0,Moderate,Ozone,36-103-0002,37.42857142857143,2020-08-24,"Outdoor air pollution is a significant environmental health risk, and exposure to poor air quality can cause various health symptoms, including cancer.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-08-31,2020-09-06,50.0,Good,Ozone,34-039-0004,38.142857142857146,2020-08-31,"The current air quality index (AQI) in Bronx, New York is ""Good"" with real-time and historical data available.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-09-07,2020-09-13,44.57142857142857,Good,PM2.5,34-013-0003,38.0,2020-09-07,"New York is one of the states with high levels of air pollution, with building air pollution being a significant contributor.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-09-14,2020-09-20,40.714285714285715,Good,PM2.5,34-019-0001,38.285714285714285,2020-09-14,"As of September 14-18, 2020, smoke from Western wildfires has blown thousands of miles to the Eastern US, affecting air quality in some areas. Air quality in most of the Eastern US, including North Dakota to New York, is still considered ""good"".",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-09-21,2020-09-27,54.142857142857146,Moderate,PM2.5,34-003-0010,38.714285714285715,2020-09-21,"The current air quality in New York City is a concern, with Comptroller Scott M. Stringer demanding the replacement of the Gowanus Power Plant due to its air quality impacts .",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-09-28,2020-10-04,40.57142857142857,Good,PM2.5,34-039-0004,37.857142857142854,2020-09-28,New York State Department of Agriculture and Markets has a Short Environmental Assessment Form to evaluate the environmental impact of proposed actions.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-10-05,2020-10-11,45.142857142857146,Good,PM2.5,34-039-0004,38.142857142857146,2020-10-05,"The COVID-19 pandemic has affected air quality in New York, with a non-linear nexus between COVID-19 and nitrogen dioxide emission.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-10-12,2020-10-18,43.285714285714285,Good,PM2.5,34-039-0004,38.142857142857146,2020-10-12,"The air quality forecast for Long Beach, NY and Bath, NY provides information on weather conditions, pollutants, and research from The Weather Channel and weather.com.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-10-19,2020-10-25,48.142857142857146,Good,PM2.5,34-003-0010,37.57142857142857,2020-10-19,Air pollution exposure during pregnancy is associated with negative effects on neurodevelopment .,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-10-26,2020-11-01,38.285714285714285,Good,PM2.5,34-029-2002,36.857142857142854,2020-10-26,"The New York State Department of Environmental Conservation (NYSDEC) amended regulations (6 NYCRR Part 617), effective January 1, 2019.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-11-02,2020-11-08,59.42857142857143,Moderate,PM2.5,34-039-2003,35.142857142857146,2020-11-02,Air quality monitoring has been conducted in the Port of New York and New Jersey to understand the impact of increasing emission controls.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-11-09,2020-11-15,59.714285714285715,Moderate,PM2.5,34-039-0004,33.0,2020-11-09,"New York City was heavily affected by the COVID-19 pandemic, and linear time lag models show no difference in air quality between pre-pandemic and pandemic periods.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-11-16,2020-11-22,43.57142857142857,Good,PM2.5,34-017-0006,33.42857142857143,2020-11-16,The Air Quality Index in New York City is being evaluated as a risk communication tool.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-11-23,2020-11-29,41.285714285714285,Good,PM2.5,34-039-0004,32.857142857142854,2020-11-23,"New Jersey has been monitoring air quality since 1965, and as a result of state, regional, and national air pollution reduction efforts, air quality has improved over time.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-11-30,2020-12-06,40.57142857142857,Good,PM2.5,34-039-0004,31.428571428571427,2020-11-30,"The 1997 Ozone National Ambient Air Quality Standards (NAAQS) includes areas such as Poughkeepsie, New York, and Sheboygan County, Wisconsin.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-07,2020-12-13,62.142857142857146,Good,PM2.5,34-039-0004,32.57142857142857,2020-12-07,"Air quality is a significant environmental threat to urban communities, and New York City has a dedicated air quality surveillance system.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-14,2020-12-20,44.857142857142854,Good,PM2.5,34-003-0010,33.714285714285715,2020-12-14,"New Delhi's air pollution is a significant concern, with inequality playing a role in who gets to breathe clean air.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-21,2020-12-27,57.285714285714285,Moderate,PM2.5,34-003-0010,32.714285714285715,2020-12-21,"Objective facts about the Environment situation:
Clean air in NYC would save billions of dollars in just a few years, particularly with regulations that reduce harmful emissions from fossil fuel combustion. 
Cities like New York and Los Angeles saw unexpectedly high ozone levels even at the height of lockdowns. 
New York City ranked 4th in real-time USA city ranking for air quality index (AQI) with a score of 77.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2020-12-28,2021-01-03,48.42857142857143,Moderate,PM2.5,36-071-0002,33.0,2020-12-28,"The air quality in New York City has improved significantly since 1970 due to the Clean Air Act, which has saved millions of lives and trillions of dollars.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-04,2021-01-10,41.714285714285715,Good,PM2.5,36-061-0135,33.142857142857146,2021-01-04,"Air pollution is one of the most significant environmental threats to New Yorkers, causing an estimated 6% of deaths per year.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-11,2021-01-17,64.57142857142857,Moderate,PM2.5,34-017-1003,32.714285714285715,2021-01-11,The current air quality index (AQI) in Alabama indicates good or moderate air quality.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-18,2021-01-24,46.42857142857143,Good,PM2.5,34-039-0004,33.57142857142857,2021-01-18,"The Trump administration rolled back more than 100 environmental regulations, including 28 related to air pollution and emissions.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-01-25,2021-01-31,43.285714285714285,Good,PM2.5,34-039-0004,33.285714285714285,2021-01-25,"Poor air quality leads to poor health outcomes, especially for vulnerable populations like children, seniors, and those with pre-existing medical conditions.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-02-01,2021-02-07,50.857142857142854,Good,NO2,36-079-0005,33.285714285714285,2021-02-01,Air pollution from traffic in NYC contributes to an estimated 320 premature deaths and 870 emergency department (ED) visits and hospitalizations each year.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-02-08,2021-02-14,52.142857142857146,Moderate,PM2.5,34-039-0004,32.714285714285715,2021-02-08,New York City's transit system exposes riders to more inhaled pollutants than any other metropolitan subway system in the Northeastern United States.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-02-15,2021-02-21,47.285714285714285,Good,NO2,34-039-0004,33.57142857142857,2021-02-15,"New York City experienced a sharp decline in air pollution during the COVID-19 shutdown period (March 15, 2020 to May 15, 2020)",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-02-22,2021-02-28,50.857142857142854,Good,NO2,34-039-0004,35.57142857142857,2021-02-22,"New York City has implemented strict protocols for ventilation in schools to reduce indoor air pollution, and experts recommend using EZ Breathe Ventilation System to reduce indoor air pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-03-01,2021-03-07,44.285714285714285,Good,Ozone,34-039-0004,36.857142857142854,2021-03-01,"Researchers found poor air quality across Northeastern public transit systems, with two subway systems in New York showing the highest fine particulate levels.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-03-08,2021-03-14,53.142857142857146,Good,PM2.5,34-003-0010,37.57142857142857,2021-03-08,"The air quality index (AQI) in Crescent Street, New York City is currently good, with real-time and historical data available.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-03-15,2021-03-21,49.142857142857146,Good,NO2,34-003-0010,38.714285714285715,2021-03-15,"The current air quality index (AQI) in Love Lane, New York is Good.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-03-22,2021-03-28,56.714285714285715,Moderate,PM2.5,34-003-0010,38.714285714285715,2021-03-22,"The EPA has designated air quality standards for regions in the US, including New York.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-03-29,2021-04-04,47.42857142857143,Good,NO2,34-039-0004,39.142857142857146,2021-03-29,"The lockdown in New York City has drastically reduced air pollution, even after a few days.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-04-05,2021-04-11,52.0,Good,PM2.5,34-039-0004,39.142857142857146,2021-04-05,"Maternal exposure to ambient air pollution is linked to congenital heart defects, according to a study published in 2021.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-04-12,2021-04-18,42.285714285714285,Good,NO2,34-039-0004,38.714285714285715,2021-04-12,New York City is tracking changes in its sources of air pollution.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-04-19,2021-04-25,55.42857142857143,Moderate,Ozone,34-039-0004,39.285714285714285,2021-04-19,New York City has air quality monitors mounted at street level to measure air pollution each season.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-04-26,2021-05-02,59.857142857142854,Moderate,Ozone,34-029-0006,38.142857142857146,2021-04-26,"The air quality in New York City is a concern, with high levels of PM2.5 air pollution and ozone concentrations.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-05-03,2021-05-09,41.285714285714285,Good,Ozone,34-029-0006,39.142857142857146,2021-05-03,"New York State has implemented various initiatives to improve environmental quality, including the SEQRA Basics course, Regenerate New York Forestry Cost Share Grant Program, and Environmental Clean-up At Former Bethlehem Steel Site.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-05-10,2021-05-16,44.57142857142857,Good,Ozone,34-029-0006,40.57142857142857,2021-05-10,"Air pollution is a significant contributor to COVID-19 deaths, with PM2.5 and NO2 being the most responsible pollutants.","The DEC directed PVS Chemical Solutions, Inc. to temporarily cease operations at its Buffalo facility due to exceedances of emissions of Sulfur Dioxide (SO2) that pose a public health risk."
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-05-17,2021-05-23,91.0,Moderate,Ozone,36-027-0007,39.142857142857146,2021-05-17,New York City's burning of fuels for space and water heating accounts for nearly 40% of the city's total greenhouse gas (GHG) emissions.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-05-24,2021-05-30,50.42857142857143,Good,Ozone,36-027-0007,38.142857142857146,2021-05-24,"The COVID-19 pandemic has led to an increase in ozone concentration in cities like Delhi, New York, and Los Angeles during the lockdown, with increases of 17%, 21%, and 18% respectively.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-05-31,2021-06-06,72.85714285714286,Moderate,Ozone,34-039-0004,37.42857142857143,2021-05-31,"New York City (NYC) has a significant air pollution problem, with high levels of Particulate Matter (PM2.5, PM10), Ozone (O3), and Nitrogen Dioxide (NO2) . Air pollution in NYC has been linked to health problems, including placental abruption and respiratory issues .",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-06-07,2021-06-13,57.714285714285715,Moderate,PM2.5,34-013-0003,36.42857142857143,2021-06-07,"In New York City, air pollution from vehicles claims around 1,400 lives every year and costs billions in health expenses.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-06-14,2021-06-20,80.0,Moderate,Ozone,34-003-0006,38.142857142857146,2021-06-14,NOAA and NASA are spearheading a massive air quality research campaign this summer.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-06-21,2021-06-27,57.0,Moderate,Ozone,34-003-0006,38.142857142857146,2021-06-21,The real-time air quality in New York is 29 (GOOD) AQI as of 2 hours ago.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-06-28,2021-07-04,70.71428571428571,Good,Ozone,36-061-0135,39.285714285714285,2021-06-28,"Exposure to air pollution early in life can result in respiratory, cardiovascular, mental, and perinatal disorders, according to the United States Global Change.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-07-05,2021-07-11,80.42857142857143,Moderate,PM2.5,34-039-0004,38.714285714285715,2021-07-05,The current Air Quality Index (AQI) on East 11th Street is Good.,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-07-12,2021-07-18,73.42857142857143,Moderate,Ozone,36-119-2004,39.857142857142854,2021-07-12,"The air quality index (AQI) near East 3rd Street, New York City was last updated on April 5, with a PM2.5 air pollution level.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-07-19,2021-07-25,76.42857142857143,Moderate,PM2.5,34-023-0011,40.0,2021-07-19,"New York City's air quality index (AQI) surged to 157 in Manhattan, above the threshold of 100, due to smoke from 80 wildfires in the west.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-07-26,2021-08-01,79.0,Moderate,Ozone,34-013-0003,40.42857142857143,2021-07-26,"New York State officials issued an air quality warning for the entire state on July 27, 2021, due to fine particulate matter that had traveled over 3000 miles.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-08-02,2021-08-08,73.42857142857143,Good,Ozone,34-019-0001,40.285714285714285,2021-08-02,"Fragrant consumer products are a key source of ozone-forming pollution, also known as smog, which plagues major urban areas.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-08-09,2021-08-15,82.0,Moderate,Ozone,36-071-0002,40.42857142857143,2021-08-09,"An Air Quality Health Advisory was issued for New York City Metro on August 10, 2021.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-08-16,2021-08-22,38.142857142857146,Good,Ozone,36-087-0005,39.57142857142857,2021-08-16,"The pandemic has led to a 50% decrease in vehicle traffic in New York City, resulting in a significant reduction in carbon dioxide pollution.",NA
35620,"New York-Newark-Jersey City, NY-NJ-PA",2021-08-23,2021-08-29,88.42857142857143,Good,Ozone,36-103-0002,37.714285714285715,2021-08-23,Wildland fires in western states are impacting New York's air quality.,NA
