date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2017-01-02,2.485,2.528,2.472,2.632,2.465,2.435,2.258,2.32,2.72,Lower crude oil prices in 2015 were the main cause of lower gasoline prices in 2016.,"Lower crude oil prices in 2015 were identified as the main cause of lower U.S. gasoline prices in 2016, linking pump prices closely to crude oil price movements."
2017-01-09,2.496,2.537,2.48,2.649,2.469,2.433,2.277,2.345,2.748,"U.S. gasoline prices are on the rise heading into Labor Day, and the United States tends to produce lighter crude oil and import heavier crude oil.","U.S. gasoline prices were rising heading into Labor Day, a period that typically coincides with elevated late-summer driving demand. The U.S. generally produces lighter crude and imports heavier crude, indicating reliance on imported heavy barrels that can affect refinery feedstock availability and gasoline output."
2017-01-16,2.467,2.516,2.462,2.638,2.44,2.37,2.251,2.351,2.748,"The current fuel price outlook is uncertain due to volatility in crude oil and petroleum products, which directly affects the finances of individual consumers and creates indirect costs for the economy .",Uncertainty in the near-term fuel price outlook is being driven by volatility in crude oil and refined petroleum products. This volatility is directly affecting consumer fuel costs and creating broader indirect economic costs.
2017-01-23,2.436,2.491,2.443,2.619,2.408,2.306,2.233,2.344,2.743,"Natural gas prices in 2017 and 2018 are expected to be higher than previous years, according to the Energy Information Administration.","The EIA expected U.S. natural gas prices in 2017 and 2018 to be higher than in prior years, implying upward pressure on energy input and fuel-related costs during the period. This may affect refinery operating economics and broader energy price conditions relevant to near-term U.S. gasoline pricing."
2017-01-30,2.408,2.466,2.42,2.594,2.382,2.255,2.2,2.345,2.746,"As of February 2017, the US crude oil inventories were increasing, indicating weakening fundamentals for crude oil.","U.S. crude oil inventories were rising as of February 2017, pointing to weakening crude market fundamentals. This inventory build signaled increasing oil supply relative to demand, a key input to near-term gasoline price movements."
2017-02-06,2.405,2.447,2.401,2.571,2.366,2.269,2.183,2.323,2.766,"The U.S. Energy Information Administration (EIA) uses regression models to estimate state-level prices by sector, including distillate fuel oil prices.","The EIA uses regression models to estimate state-level prices by sector, including distillate fuel oil prices. This indicates near-term regional fuel price estimates may reflect model-based inputs rather than solely observed market transactions."
2017-02-13,2.418,2.439,2.402,2.563,2.356,2.302,2.19,2.32,2.801,The Consumer Price Index for All Urban Consumers: Gasoline (All Types) is tracked by the U.S. Bureau of Labor Statistics.,"The U.S. Bureau of Labor Statistics tracks the Consumer Price Index (CPI) for gasoline (all types) for All Urban Consumers, providing a standardized measure of retail gasoline price changes. No additional weekly supply, demand, refinery, crude oil, or inventory details were provided in the cited content."
2017-02-20,2.414,2.439,2.395,2.558,2.362,2.279,2.181,2.342,2.819,"U.S. oil production is up and crude oil inventories are rising, which has kept retail gas prices steady.",U.S. oil production has increased and crude oil inventories are rising. These factors have kept U.S. retail gasoline prices steady.
2017-02-27,2.427,2.433,2.382,2.538,2.369,2.301,2.181,2.365,2.867,"The United States consumed more than 19.7 million barrels of oil, and the average price of regular gasoline in the United States was $3.10 in Hawaii, the nation's most expensive market for retail gasoline.","U.S. oil consumption was roughly 20 million barrels, indicating strong petroleum demand. Regular gasoline averaged about $3.10 in Hawaii, the most expensive U.S. retail gasoline market."
2017-03-06,2.452,2.433,2.368,2.53,2.377,2.358,2.205,2.378,2.903,The current average prices of various oil blends in the United States are available on oilprice.com.,"U.S. average prices for multiple oil blends are being reported by OilPrice.com, providing a current snapshot of crude input costs relevant to gasoline pricing. No additional details on recent changes, supply disruptions, refinery operations, inventories, or demand were provided."
2017-03-13,2.434,2.421,2.368,2.528,2.354,2.306,2.188,2.399,2.92,U.S. crude oil production has topped 9 million barrels daily and is likely to continue to increase through the rest of the year.,"U.S. crude oil production has risen above 9 million barrels per day and is expected to keep increasing through the rest of the year, indicating growing domestic crude supply availability."
2017-03-20,2.433,2.414,2.37,2.522,2.345,2.313,2.186,2.399,2.918,"In 2016, the Organization of the Petroleum Exporting Countries (OPEC) agreed to cut oil production, leading to a price increase, with WTI seeing its largest annual price increase since 2009.","OPEC agreed in 2016 to cut oil production, contributing to higher crude oil prices that year. WTI crude logged its largest annual price increase since 2009."
2017-03-27,2.428,2.423,2.37,2.515,2.369,2.276,2.199,2.397,2.917,"Total U.S. energy production fell in 2016 after six consecutive years of growth, while gross energy imports increased 7% from 2015 to 2016.","Total U.S. energy production fell in 2016 after six straight years of growth, while gross energy imports rose by roughly 7% from 2015 to 2016. Higher reliance on imports and lower domestic output can affect the availability and cost of energy inputs relevant to gasoline supply and pricing."
2017-04-03,2.471,2.45,2.394,2.541,2.396,2.372,2.236,2.389,2.921,"The U.S. energy consumption rose slightly in 2016 despite a significant decrease in coal consumption, with fossil fuels still dominating the energy mix.","U.S. energy consumption rose slightly in 2016 while coal consumption fell significantly, with fossil fuels still dominating the overall energy mix."
2017-04-10,2.534,2.519,2.429,2.604,2.479,2.454,2.303,2.423,2.941,"Objective facts about the Economy and Energy situation:
Proved reserves of crude oil and natural gas in the United States increased sharply in 2011. 
Natural gas storage working capacity grew 2% in 2012. 
Gasoline prices decreased throughout 2015. 
Natural gas production rose 11 percent in 2016.","U.S. proved reserves of crude oil and natural gas rose sharply (2011), natural gas storage working capacity increased by roughly 2% (2012), and natural gas production climbed by about 11% (2016). U.S. gasoline prices declined throughout 2015."
2017-04-17,2.546,2.541,2.474,2.645,2.482,2.431,2.352,2.464,2.951,"Most coal plants in the United States were built before 1990, and less than 5% of operating coal capacity uses lignite or other coal types.","Most U.S. coal plants were built before 1990, and under 5% of operating coal capacity uses lignite or other coal types. No direct information on crude oil, refining, gasoline supply/demand, or fuel distribution factors relevant to near-term U.S. gasoline prices is provided."
2017-04-24,2.559,2.559,2.503,2.654,2.504,2.451,2.337,2.503,2.959,The average gasoline price in Oregon is $363.,Average gasoline prices in Oregon were about $3.60 per gallon during the week referenced.
2017-05-01,2.522,2.531,2.501,2.634,2.461,2.382,2.309,2.493,2.948,"The United States produced more crude oil than any nation, at any time, with a production rise in 2017.","U.S. crude oil production rose in 2017 to a record level, making the United States the largest crude producer globally. Higher domestic crude supply can affect refinery input costs and gasoline wholesale prices in the following weeks."
2017-05-08,2.484,2.493,2.484,2.599,2.416,2.323,2.28,2.482,2.932,The United States generates most of its energy using oil.,"U.S. energy generation relies primarily on oil, implying that shifts in oil supply, demand, or prices can have broad impacts across the energy system that may also affect gasoline market conditions in the near term."
2017-05-15,2.481,2.467,2.47,2.58,2.382,2.363,2.242,2.474,2.94,"The 2014-2016 oil price decline had a sluggish impact on the US economy, surprising many economists.","The 2014–2016 oil price decline had a sluggish impact on the U.S. economy, contrary to many economists’ expectations."
2017-05-22,2.51,2.474,2.493,2.584,2.386,2.409,2.261,2.471,3.002,"Objective facts about the Economy and Energy situation: 
U.S. gasoline prices are more closely tied to Brent crude oil prices than to West Texas Intermediate prices. 
Gasoline futures in the US are currently trading, and WTI crude oil prices are also being monitored. 
The U.S. gasoline market accounts for roughly 10 percent of global oil consumption. 
U.S. refiners processed 17.281 million barrels of crude oil last week. 
The United States produced more crude oil than any nation, at any time.","U.S. gasoline prices tend to track Brent crude more closely than WTI, with gasoline futures and WTI prices currently being monitored as key market benchmarks. U.S. refiners processed roughly 17.3 million barrels per day of crude last week, and the U.S. remains at record-high crude oil production levels while accounting for about 10% of global oil consumption."
2017-05-29,2.516,2.486,2.509,2.605,2.39,2.393,2.268,2.512,3.027,"The average price of Brent crude in 2017 was $97.26/bbl, and the U.S. economy paid $390 billion for crude oil and refined products that year.","Brent crude averaged about $97 per barrel in 2017, and the U.S. economy spent roughly $390 billion on crude oil and refined products that year."
2017-06-05,2.525,2.493,2.5,2.596,2.413,2.414,2.285,2.523,3.011,"The United States remains the world's top producer of petroleum and natural gas, despite a 300,000 barrels per day decrease in 2016 due to low oil prices.","The U.S. remains the world’s top producer of petroleum and natural gas, though crude output fell by roughly 300,000 barrels per day in 2016 amid low oil prices. This production backdrop affects domestic crude supply availability for refiners, which can influence gasoline prices over the next several weeks."
2017-06-12,2.479,2.458,2.457,2.573,2.373,2.341,2.255,2.513,2.96,The government of an unspecified country in the MENA region has pledged to adjust fuel prices every three months in line with market shifts.,A MENA-region government pledged to reset retail fuel prices quarterly to reflect market movements. This policy could alter regional fuel demand patterns and import needs over the next several weeks if global prices shift enough to trigger meaningful adjustments at the next scheduled reset.
2017-06-19,2.433,2.417,2.428,2.54,2.321,2.277,2.208,2.508,2.929,The price difference between premium and regular gasoline is widening due to growing octane needs.,"Premium gasoline is becoming increasingly more expensive relative to regular because newer vehicles require higher octane, widening the premium–regular price spread. This shift indicates stronger demand for higher-octane blending components in the gasoline pool, which can influence overall refining and pricing dynamics in coming weeks."
2017-06-26,2.404,2.379,2.416,2.508,2.273,2.269,2.169,2.482,2.893,"The United States has been exporting crude oil and petroleum products at an increasing rate, with favorable price differentials, lower shipping costs, and rising domestic production contributing to this trend.","U.S. crude oil and petroleum product exports have been rising, supported by favorable price differentials, lower shipping costs, and increasing domestic production. These factors indicate strong outbound flows from the U.S. market that could affect domestic supply conditions for gasoline and blending components over the next several weeks."
2017-07-03,2.376,2.354,2.411,2.49,2.238,2.235,2.124,2.442,2.884,"The global prices of oil, natural gas, and coal have been declining. The average global price of oil is lower than it was in 2014.","Global prices of oil, natural gas, and coal have been declining, with the average global oil price below its 2014 level. Lower global crude prices can reduce U.S. gasoline input costs over the next several weeks if the decline persists."
2017-07-10,2.411,2.372,2.397,2.499,2.27,2.323,2.149,2.437,2.885,The average annual price of gasoline in the United States decreased for the fourth consecutive year in 2016.,"Average U.S. annual gasoline prices fell for a fourth straight year in 2016, indicating a sustained downtrend in retail fuel costs. This reflects continued softness in gasoline pricing conditions that can influence near-term baseline price expectations."
2017-07-17,2.392,2.365,2.386,2.494,2.262,2.277,2.147,2.425,2.872,"The Renewable Fuel Standard Program sets standards for fuel, heating oil, or jet fuel in the United States in 2018.","The U.S. Renewable Fuel Standard program set 2018 requirements for blending renewable fuels into transportation fuel (including gasoline), which can affect gasoline production costs and blending demand. The standards also apply to heating oil and jet fuel, influencing broader refinery blending and compliance obligations."
2017-07-24,2.426,2.411,2.426,2.53,2.318,2.312,2.186,2.436,2.873,"U.S. crude shipments abroad are on the rise, and a spike in gasoline prices predicted by critics of lifting the ban hasn't materialized.","U.S. crude oil exports have been increasing, adding supply to international markets. Critics’ anticipated spike in U.S. gasoline prices following the lifting of the crude export ban has not occurred."
2017-07-31,2.467,2.453,2.46,2.556,2.373,2.377,2.203,2.437,2.901,"The state of Vermont consumes the least amount of energy in the US, while Texas consumes the most.","Vermont is the lowest-energy-consuming state in the U.S., while Texas is the highest-energy-consuming state. This indicates major regional differences in energy demand that can influence where and how strongly gasoline demand pressures prices in the near term."
2017-08-07,2.492,2.481,2.484,2.607,2.386,2.38,2.273,2.482,2.911,"The United States is expected to become a net exporter of natural gas in 2017, with natural gas production increasing in the country.","U.S. natural gas production was rising, and the United States was expected to become a net natural gas exporter in 2017."
2017-08-14,2.497,2.474,2.481,2.593,2.383,2.396,2.266,2.518,2.933,"U.S. gasoline production is running near record levels, and crude oil prices have been relatively stable over the past several months.","U.S. gasoline production is running near record levels, indicating strong supply availability. Crude oil prices have been relatively stable over the past several months, suggesting steady feedstock costs for refiners."
2017-08-21,2.474,2.451,2.469,2.574,2.354,2.345,2.238,2.546,2.953,"Texas is a significant contributor to the US oil production, accounting for nearly 20% of total US crude oil production.","Texas accounts for roughly one-fifth of total U.S. crude oil production, making supply conditions in Texas a key input to near-term U.S. crude availability for refining. Changes affecting Texas output can therefore influence upstream feedstock costs that flow through to U.S. gasoline prices over the next several weeks."
2017-08-28,2.513,2.485,2.491,2.575,2.415,2.406,2.274,2.561,2.969,"As of August 29, 2017, the Brent crude oil spot price was $51 per barrel.","Brent crude oil spot prices were about $51 per barrel as of August 29, 2017."
2017-09-04,2.794,2.864,2.84,2.936,2.817,2.639,2.621,2.694,3.084,"Hurricane Harvey knocked out more than 20 percent of U.S. oil-refining capacity, leading to a spike in gas prices.","Hurricane Harvey shut down over one-fifth of U.S. oil-refining capacity, tightening gasoline supply. U.S. gas prices spiked in response to the refinery outages."
2017-09-11,2.8,2.871,2.861,2.94,2.822,2.64,2.616,2.704,3.106,"Hurricane Harvey caused substantial disruptions to crude oil and refinery runs, leading to a rise in gasoline prices.","Hurricane Harvey substantially disrupted U.S. Gulf Coast crude production and refinery runs, tightening gasoline supply. U.S. gasoline prices rose in response to these outages and operational constraints."
2017-09-18,2.75,2.833,2.838,2.898,2.782,2.544,2.582,2.691,3.09,The average U.S. gasoline demand rose 4.7% in 2022.,Average U.S. gasoline demand increased by roughly 5% in 2022.
2017-09-25,2.701,2.785,2.804,2.834,2.742,2.466,2.541,2.673,3.071,Henry Hub natural gas prices are shown in U.S. dollars in an interactive chart illustrating their history.,"Henry Hub U.S. natural gas prices are presented as an interactive historical chart in U.S. dollars. No additional market, supply/demand, inventory, refinery, crude oil, or gasoline-specific information is provided."
2017-10-02,2.682,2.737,2.769,2.787,2.691,2.503,2.501,2.659,3.042,"In 2017, state taxes on gasoline in the US increased by 4.5% from 2016.","State gasoline taxes in the U.S. rose by roughly 5% in 2017 versus 2016, increasing the tax component of retail pump prices. The higher state tax burden can contribute to higher average gasoline prices independent of crude oil and refining costs."
2017-10-09,2.622,2.669,2.718,2.737,2.604,2.432,2.435,2.635,3.014,"The U.S. public is concerned about rising food prices and escalating fuel prices, with recent increases in both fuel and grain prices.",Public concern is rising as fuel prices have recently increased alongside grain and food prices. Recent upward moves in fuel costs are occurring at the same time as broader inflation pressure from higher agricultural commodity prices.
2017-10-16,2.605,2.619,2.689,2.698,2.54,2.474,2.382,2.618,3.005,"The United States is a major producer of crude oil, with record levels of crude oil and petroleum product exports in 2017 . The country also has a significant amount of natural gas, with the majority of propane production coming from natural gas processors .","The U.S. is a major crude oil producer and reached record crude and petroleum product export levels in 2017, affecting domestic supply available for refining and fuel markets. Propane output is largely tied to natural-gas processing volumes, linking some petroleum product supply conditions to trends in U.S. natural gas production."
2017-10-23,2.594,2.596,2.671,2.679,2.513,2.49,2.345,2.62,2.993,"The United States produced more crude oil than any nation, at any time.","U.S. crude oil production reached a record high, exceeding any other country’s output historically. Higher domestic crude supply can support refinery feedstock availability, influencing near-term gasoline pricing if refining and distribution conditions allow."
2017-10-30,2.602,2.595,2.662,2.692,2.504,2.524,2.338,2.605,2.997,"As of November 2017, the US has seen rising refinery output, with Texas accounting for over half of US gasoline exports, averaging around 500,000 bpd.","U.S. refinery output was rising as of November 2017, increasing gasoline supply. Texas accounted for over half of U.S. gasoline exports, averaging about 500,000 barrels per day, indicating strong export-driven demand for refinery production."
2017-11-06,2.673,2.623,2.674,2.747,2.517,2.645,2.372,2.627,3.12,Oil prices peaked at over 150 cents in 2014 when crude oil prices were still in the US$100 per barrel range.,U.S. gasoline prices reached peaks above roughly $1.50 per liter in 2014 when crude oil was still around $100 per barrel. This links higher crude oil price levels with elevated gasoline prices.
2017-11-13,2.706,2.692,2.708,2.791,2.613,2.622,2.422,2.631,3.156,"As of November 17, 2017, the national retail price for regular gasoline in the United States ranged from $2.203 to $3.741.","As of November 17, 2017, U.S. national retail regular gasoline prices ranged roughly from $2.20 to $3.74 per gallon, indicating wide regional variation that can affect near-term national averages."
2017-11-20,2.683,2.672,2.703,2.781,2.582,2.595,2.406,2.632,3.123,"As of November 2017, the U.S. average gasoline prices were higher than the same time last year.","U.S. average gasoline prices in November 2017 were higher than at the same time the prior year, indicating year-over-year upward pressure on retail fuel prices."
2017-11-27,2.648,2.655,2.696,2.767,2.56,2.52,2.381,2.629,3.105,"The EIA forecasts that U.S. average residential heating oil and propane prices will be higher this winter due to higher crude oil prices, colder expected winter temperatures, and lower fuel inventories than last winter.","Higher crude oil prices and lower fuel inventories than last winter were cited by EIA as drivers of higher U.S. distillate fuel prices, alongside expectations for colder winter temperatures. These factors imply tighter petroleum product markets and elevated crude costs that can influence U.S. gasoline prices over the coming weeks."
2017-12-04,2.617,2.638,2.685,2.752,2.539,2.455,2.37,2.627,3.075,"Current price of heating oil in Coventry, CT is $3.25 for 150 gallons and $3.45 for 100 gallons.","Heating oil in Coventry, Connecticut is priced around $3.25–$3.45 per gallon depending on order size, indicating higher per-gallon costs for smaller deliveries."
2017-12-11,2.601,2.614,2.66,2.727,2.517,2.47,2.338,2.608,3.043,The Abu Dhabi National Oil Company (ADNOC) has set an IPO offer price for its fuel distribution unit at US$ 8.5 billion.,"ADNOC set an IPO offer price valuing its fuel distribution unit at about $8.5 billion. No information was provided on near-term crude supply, refining capacity, inventories, or U.S. gasoline demand that would directly inform U.S. gasoline price forecasts."
2017-12-18,2.568,2.588,2.642,2.709,2.483,2.422,2.289,2.567,3.029,"The United States produced more crude oil than any nation, at any time.","U.S. crude oil production reached a record high, exceeding any other nation’s output historically. Higher domestic crude supply can support refinery feedstock availability and influence near-term gasoline market conditions."
2017-12-25,2.589,2.576,2.629,2.696,2.472,2.508,2.294,2.542,3.037,"Crude oil production in the United States increased by nearly 80 percent between 2008 and 2016, mostly in areas that were far from existing refining and pipeline infrastructure.","U.S. crude oil output rose by roughly 80% from 2008 to 2016, with much of the growth occurring in regions distant from existing refinery and pipeline infrastructure. This implies increased reliance on transportation and infrastructure to move crude to refiners, which can affect how quickly changes in domestic supply translate into refined gasoline availability."
2018-01-01,2.637,2.641,2.646,2.752,2.557,2.553,2.36,2.529,3.046,"In 2017, higher crude oil prices contributed to higher gasoline prices in the US.","Higher crude oil prices in 2017 contributed to higher U.S. gasoline prices, indicating gasoline prices tend to rise when crude oil prices rise."
2018-01-08,2.639,2.65,2.668,2.776,2.55,2.527,2.364,2.534,3.083,The EIA forecasts mostly flat crude oil prices and increasing global petroleum and other liquids production through 2019.,"EIA expects crude oil prices to remain mostly flat while global petroleum and other liquids production increases through 2019. This points to rising supply availability in the near term, a key input for U.S. gasoline costs over the next several weeks."
2018-01-15,2.673,2.666,2.666,2.79,2.572,2.605,2.398,2.549,3.084,The World Bank's average crude oil price was last observed in November 2017.,"The World Bank’s average crude oil price had its most recent observation in November 2017. No current-week information on crude prices, supply/demand conditions, refining, inventories, or policy changes is provided, limiting relevance for forecasting U.S. gasoline prices over the next 1–7 weeks."
2018-01-22,2.684,2.705,2.686,2.817,2.627,2.567,2.431,2.568,3.096,"The price of crude oil accounts for 53% of the price of gasoline, while local, state, and federal taxes make up another 18%.","Crude oil costs account for roughly half of U.S. gasoline prices, with local, state, and federal taxes contributing just under one-fifth. The remaining share reflects refining, distribution/marketing, and retail margins."
2018-01-29,2.723,2.735,2.718,2.859,2.647,2.608,2.468,2.577,3.161,"India is heavily reliant on oil imports, with 82% of crude oil imports and 94% of gas imports coming from OPEC member states.","India relies on imports for most of its oil and gas, with roughly four-fifths of its crude oil imports and nearly all of its gas imports sourced from OPEC member states. This underscores OPEC’s outsized role in global supply conditions that can feed into near-term crude costs, a key input to U.S. gasoline prices."
2018-02-05,2.753,2.761,2.746,2.879,2.676,2.633,2.49,2.589,3.218,"The United States has surged in oil output, ranking among the world's top energy producers, and is projected to become a net energy exporter.","U.S. oil output has surged, placing the country among the world’s top energy producers, and the U.S. is projected to become a net energy exporter. This implies increased domestic crude supply availability, a key input cost for U.S. gasoline prices in the coming weeks."
2018-02-12,2.724,2.754,2.749,2.861,2.675,2.56,2.453,2.605,3.214,"Objective facts about the Economy and Energy situation:
The United States saw an increase in coal production, exports, and prices in 2017, with demand for U.S. coal exports offsetting a decline in domestic demand. 
Known crude oil reserves in the United States in 2015 equaled 35.2 billion barrels. 
Energy prices increased 4.9 percent from January 2017 to January 2018, with gasoline prices rising 7.4 percent.","U.S. energy prices rose by roughly 5% year over year (Jan 2017 to Jan 2018), with gasoline up about 7%, indicating an upward recent trend in retail fuel costs. Coal production, exports, and prices increased in 2017 as export demand offset weaker domestic demand, and U.S. known crude oil reserves were about 35 billion barrels (2015)."
2018-02-19,2.676,2.709,2.715,2.83,2.616,2.487,2.4,2.582,3.204,"As of February 2018, U.S. gasoline traders are expecting summer gasoline prices to be bullish.","U.S. gasoline traders in February 2018 expected summer gasoline prices to be bullish, indicating market sentiment for higher prices in the coming weeks."
2018-02-26,2.666,2.68,2.696,2.802,2.583,2.502,2.374,2.549,3.21,"Objective facts about the Economy and Energy situation:
Analysts polled by Reuters expect higher oil prices this year, confident that OPEC and Russian cuts will offset growing U.S. production. 
U.S. crude inventories unexpectedly fell by 1.6 million barrels, according to the EIA's latest petroleum report. 
Domestic uranium production continues to decline under historically low uranium prices. 
Most natural gas-fired power plants in the continental United States fulfill all of their fuel requirements through firm contracts.","Reuters-polled analysts expect higher oil prices this year, citing OPEC and Russia production cuts that are expected to offset rising U.S. output. EIA data showed U.S. crude inventories unexpectedly fell by roughly 2 million barrels last week."
2018-03-05,2.679,2.685,2.681,2.786,2.611,2.526,2.402,2.531,3.215,"As of March 2018, the average price per gallon of gasoline in the United States was around $2.50.","In March 2018, the U.S. average retail gasoline price was about $2.50 per gallon. No additional information on supply, demand, refinery operations, crude prices, inventories, or policy changes was provided."
2018-03-12,2.677,2.661,2.676,2.768,2.576,2.537,2.397,2.516,3.244,The U.S. crude oil price has been used to predict Texas gas prices in a 2SLS fixed effects regression model .,"A 2SLS fixed-effects regression model found U.S. crude oil prices can be used to predict Texas gasoline prices, indicating crude price movements are a key input for near-term gasoline forecasting. The model-based relationship suggests week-to-week changes in crude prices are informative for anticipating gasoline price changes over the next several weeks."
2018-03-19,2.716,2.687,2.676,2.767,2.63,2.594,2.427,2.536,3.29,The U.S. natural gas proved reserves increased from 2000 to 2015.,"U.S. proved natural gas reserves rose over the 2000–2015 period, indicating increased domestic gas supply availability. No additional near-term U.S. crude oil, refinery, gasoline demand, or inventory details were provided."
2018-03-26,2.764,2.74,2.703,2.834,2.68,2.612,2.504,2.625,3.347,The United States' wholesale fuel racks calculate the cost of fuel based on changes in the spot market.,U.S. wholesale fuel rack prices are calculated based on changes in the spot gasoline market. This links near-term wholesale gasoline costs—and potentially retail price movements—to spot market fluctuations.
2018-04-02,2.817,2.795,2.75,2.881,2.743,2.661,2.551,2.698,3.4,The U.S. refinery utilization was up to 96.7% at the end of December 2017 and 96.7% in February 2018.,"U.S. refinery utilization was very high, around 97%, at the end of December 2017 and remained at roughly the same level by February 2018. Sustained high utilization indicates strong refinery operating rates and potential for steady gasoline production in the near term."
2018-04-09,2.811,2.786,2.754,2.881,2.724,2.651,2.545,2.741,3.401,"The average American household is expected to pay about $200 more on gas in 2018 than in 2017, according to the U.S. Energy Information Administration.","The U.S. Energy Information Administration expects the average American household to spend about $200 more on gasoline in 2018 than in 2017, indicating higher average gasoline prices or consumption costs year over year."
2018-04-16,2.863,2.833,2.799,2.932,2.769,2.701,2.616,2.835,3.438,"As of April 2018, gasoline prices in the United States have been increasing, with the national average hitting its highest price since Summer 2015.","U.S. gasoline prices were rising as of April 2018, with the national average reaching its highest level since summer 2015. This indicates an ongoing upward pricing trend entering the following weeks."
2018-04-23,2.914,2.897,2.865,2.998,2.829,2.757,2.666,2.875,3.462,"The U.S. became a net exporter of finished products (e.g., diesel, gasoline, etc.) for the first time since 1949 in 2011.","The U.S. became a net exporter of refined finished products such as gasoline and diesel in 2011, the first time since 1949. This indicates that domestic gasoline supply and pricing can be influenced by export demand and global refined product market conditions."
2018-04-30,2.961,2.935,2.916,3.043,2.858,2.823,2.705,2.909,3.503,"As of 2008, the inflation-adjusted price of a barrel of crude oil on NYMEX was generally under US$25/barrel.",Inflation-adjusted NYMEX crude oil prices were generally under about $25 per barrel as of 2008. This provides a historical benchmark for crude input costs that can influence U.S. gasoline prices.
2018-05-07,2.96,2.938,2.942,3.051,2.851,2.796,2.705,2.926,3.534,The EIA forecasts that Brent crude oil prices will average $71 per barrel in 2018.,"The EIA forecast expects Brent crude oil prices to average about $71 per barrel in 2018, implying relatively stable crude feedstock costs that influence U.S. gasoline prices over coming weeks."
2018-05-14,2.949,2.885,2.936,3.002,2.797,2.835,2.675,3.002,3.486,"The average price of a regular gallon of gasoline in the United States is increasing, with oil prices rebounding due to crude inventory draw and rising to new highs for 2018.","U.S. average regular gasoline prices are rising as crude oil prices rebound and reach new highs for the year. The oil price increase is linked to a crude inventory draw, tightening near-term supply conditions."
2018-05-21,2.999,2.927,3.004,3.058,2.822,2.904,2.739,3.052,3.514,"The national average gasoline price is approaching $3 per gallon, with the West Coast region having the highest gas prices in the nation: California ($3.71), Hawaii ($3.68), Washington ($3.41), Alaska ($3.36)","The national average U.S. gasoline price is nearing $3 per gallon, with the West Coast region leading the country in higher prices. California and Hawaii are around the high-$3.60s to low-$3.70s per gallon, while Washington and Alaska are in the low-to-mid $3.30s."
2018-05-28,3.039,2.976,3.042,3.088,2.887,2.935,2.783,3.078,3.542,"As of June 2018, no government agency has the power to dictate what oil companies, jobbers, or local gas stations may charge for gasoline, as long as they do not collude or engage in other anti-competitive behavior.","No U.S. government agency can set or cap gasoline prices; oil companies, fuel distributors, and gas stations set prices independently as long as they avoid collusion or other anti-competitive conduct. This implies near-term retail gasoline prices are primarily driven by market supply-demand dynamics rather than direct government price controls."
2018-06-04,3.018,2.947,3.036,3.062,2.85,2.902,2.789,3.084,3.539,The national average gas price in the US is approaching $3 per gallon.,"The U.S. national average gasoline price is nearing $3 per gallon, indicating current pump prices are at or just below that level."
2018-06-11,2.989,2.908,2.99,3.043,2.801,2.871,2.76,3.079,3.53,"The United States produced more crude oil than any nation, at any time, and is a net exporter of crude oil.","U.S. crude oil output is at record-high levels, making the U.S. the world’s top producer and a net exporter of crude oil. This implies strong domestic crude supply availability, which can influence feedstock costs for U.S. refineries that produce gasoline."
2018-06-18,2.958,2.868,2.965,3.003,2.757,2.844,2.719,3.066,3.512,"The U.S. added another oil rig, bringing the current total to 863, indicating domestic investment in crude production continues to grow.","The U.S. added another oil rig, bringing the active total to about 860, signaling continued growth in domestic investment in crude production."
2018-06-25,2.913,2.83,2.942,2.968,2.713,2.773,2.68,3.049,3.487,"U.S. regular-grade retail gasoline prices averaged $2.89 per gallon in June, down from a high of $2.96/gal on May 28.","U.S. regular-grade retail gasoline averaged about $2.90/gal in June, down from a late-May peak near $3.00/gal. The reported decline indicates recent easing in retail prices going into early summer."
2018-07-02,2.924,2.838,2.948,2.972,2.724,2.818,2.67,3.054,3.474,Crude oil currently makes up more than half of the cost to make gasoline and diesel fuel.,Crude oil accounts for more than half of the cost of producing gasoline and diesel fuel in the U.S. Changes in crude oil prices are therefore a primary driver of near-term movements in U.S. gasoline prices over the next several weeks.
2018-07-09,2.937,2.849,2.954,2.989,2.733,2.838,2.684,3.059,3.475,"The United States has broken records in oil production, reaching 10.9 million barrels per day (mb/d) in recent weeks.","U.S. oil production hit a record roughly 11 million barrels per day in recent weeks, increasing domestic crude supply available to refiners."
2018-07-16,2.943,2.87,2.954,2.994,2.769,2.851,2.666,3.049,3.459,The CPI (Consumer Price Index) increases at a faster rate than the GDP deflator during periods of oil and gasoline price increases.,"Oil and gasoline price increases tend to push the CPI up faster than the GDP deflator, indicating consumer fuel prices can accelerate broader consumer inflation measures more than overall price measures during such periods. This relationship highlights that changes in oil and gasoline prices can quickly show up in consumer-facing price indices that are often monitored in the near term."
