date,OT,Weekly East Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly New England (PADD 1A) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Central Atlantic (PADD 1B) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Lower Atlantic (PADD 1C) All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Midwest All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Gulf Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly Rocky Mountain All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),Weekly West Coast All Grades All Formulations Retail Gasoline Prices  (Dollars per Gallon),search_fact,search_fact_summary_gpt_5_2
2021-12-13,3.414,3.359,3.467,3.526,3.226,3.144,3.012,3.543,4.265,The United States banned the export of crude oil in 1975.,"[No Notable Change] A historical 1975 U.S. crude oil export ban provides no new supply-demand or refining disruption information for the coming week, implying no near-term gasoline price impact."
2021-12-20,3.395,3.34,3.458,3.519,3.198,3.111,3.011,3.52,4.251,"U.S. gasoline prices have fallen in some areas, but remain high in others, with the west coast being particularly affected due to crude oil supply issues to U.S. refineries.",[No Notable Change] Mixed regional movements—declines in some areas but persistently high West Coast prices from crude supply constraints—suggest no clear nationwide directional shift for next week.
2021-12-27,3.375,3.328,3.448,3.507,3.183,3.092,2.978,3.499,4.235,"Gasoline prices in the US have been declining for seven consecutive weeks, with a two-cent decrease per gallon in the last week.",[No Notable Change] Seven straight weeks of declines and only a two-cent drop last week indicate a gentle downward trend without a strong catalyst for a notable move next week.
2022-01-03,3.381,3.321,3.444,3.496,3.177,3.093,3.015,3.476,4.249,The average U.S. retail price for regular grade gasoline increased to $3.01 per gallon in 2021 due to rising crude oil prices and increased gasoline demand.,[No Notable Change] The single article references a 2021 increase from rising crude and demand but provides no current-week developments to signal a directional change in U.S. gasoline prices next week.
2022-01-10,3.394,3.308,3.434,3.482,3.167,3.168,2.993,3.457,4.262,The US Energy Information Administration (EIA) expects gasoline and diesel prices to fall in 2022 and 2023 due to slower demand growth and increasing crude oil production.,"[Notable Drop] EIA forecasts falling gasoline and diesel prices due to slower demand growth and rising crude oil production, implying downward pressure on U.S. gasoline prices next week."
2022-01-17,3.404,3.321,3.423,3.479,3.197,3.166,3.028,3.443,4.266,"The US crude oil price is approaching $90 per barrel, contributing to higher gasoline prices.","[Notable Increase] Crude oil nearing $90 per barrel raises gasoline’s primary feedstock cost, likely pushing U.S. pump prices higher next week."
2022-01-24,3.421,3.332,3.419,3.495,3.21,3.183,3.081,3.44,4.26,"Gas prices fell sharply in 2020 due to decreased demand during the pandemic, but have since risen as the economy reopened.","[No Notable Change] The single article provides only historical context about 2020 pandemic demand effects and contains no current-week supply, demand, or crude price drivers indicating a change in U.S. gasoline prices next week."
2022-01-31,3.464,3.395,3.449,3.538,3.292,3.246,3.1,3.438,4.26,"The price of crude oil has fallen, which should drive down gasoline prices, but they have not decreased as expected.","[No Notable Change] Crude oil has fallen but gasoline prices have not followed yet, signaling limited pass-through and thus little change in pump prices next week."
2022-02-07,3.538,3.472,3.502,3.606,3.38,3.346,3.194,3.441,4.285,"The United States produced more crude oil than any nation, at any time.",[No Notable Change] Record U.S. crude oil production suggests ample supply but provides no new week-ahead change driver for gasoline prices on its own.
2022-02-14,3.581,3.534,3.551,3.697,3.427,3.379,3.255,3.437,4.299,"Objective facts about the Economy and Energy situation:
The national average U.S. gasoline price is likely to continue to rise as Brent oil prices hit $95 a barrel. 
The cost of crude oil is a main component of the retail price of gasoline. 
High crude oil prices indirectly contribute to higher overall bunker fuel prices. 
U.S. demand for residual fuel oil rose late in 2021.","[Notable Increase] Brent crude reaching about $95 per barrel signals higher feedstock costs, pointing to rising U.S. gasoline prices next week."
2022-02-21,3.624,3.583,3.615,3.743,3.474,3.411,3.307,3.452,4.34,"Oil prices are surging toward $100 a barrel, with Russia being one of the world's largest producers of oil and natural gas.","[Notable Increase] Oil prices surging toward $100 per barrel would raise crude input costs for U.S. refiners, putting upward pressure on gasoline prices next week."
2022-02-28,3.701,3.643,3.672,3.788,3.545,3.526,3.377,3.479,4.419,"The average U.S. regular grade gasoline prices hit $4.009 per gallon on March 6, 2022, up 11% from $3.604 a week ago and up 45% from $2.760 a year ago.","[Notable Increase] Average U.S. regular gasoline jumped 11% week-over-week to $4.009/gal, indicating continued upward momentum into the following week."
2022-03-07,4.196,4.178,4.258,4.328,4.063,3.975,3.889,3.933,4.893,"US gasoline prices have risen above $4 a gallon, the highest price since July 2008, due to calls to ban Russian oil imports.",[Notable Increase] Rising U.S. gasoline prices above $4/gal driven by potential bans on Russian oil imports signal tighter crude supply and upward pressure continuing into next week.
2022-03-14,4.414,4.349,4.375,4.429,4.292,4.152,4.099,4.251,5.267,"The Energy Information Administration (EIA) expects crude oil prices to be higher than $100 per barrel in the coming weeks, which will increase the retail price of gasoline in the United States.",[Notable Increase] EIA’s expectation of crude oil rising above $100 per barrel in coming weeks signals higher input costs that typically lift U.S. retail gasoline prices next week.
2022-03-21,4.343,4.211,4.312,4.294,4.132,4.097,4.011,4.221,5.339,The average U.S. on-highway retail diesel fuel price increased 29% from $4.06/gal to $5.25/gal over a three-week period.,[Notable Increase] A sharp three-week surge in retail diesel prices signals broader refined-product cost inflation that typically lifts gasoline prices in the following week.
2022-03-28,4.334,4.176,4.275,4.288,4.078,4.114,3.956,4.277,5.383,"The United States is the largest oil producer in the world, accounting for about a fifth of total global oil production, and is also the largest consumer of petroleum products.",[No Notable Change] General background on U.S. production and consumption provides no new supply/demand shock or price-moving development for the coming week’s gasoline prices.
2022-04-04,4.274,4.13,4.173,4.233,4.052,4.034,3.887,4.248,5.333,"The current price of crude oil is around $96.23 per barrel, which is still above pre-invasion levels.","[No Notable Change] Crude oil holding around $96.23 per barrel suggests no new directional shock to feedstock costs, implying U.S. gasoline prices are likely to remain broadly stable next week."
2022-04-11,4.196,4.051,4.114,4.165,3.961,3.955,3.805,4.255,5.256,"As of March 2022, high crude oil prices are driving high U.S. motor gasoline prices.","[Notable Increase] High crude oil prices are driving high U.S. motor gasoline prices, signaling upward pressure likely to persist into the following week."
2022-04-18,4.17,4.012,4.075,4.142,3.912,3.938,3.807,4.259,5.211,"The average U.S. gasoline price reached its highest level ever, driven by global oil market conditions.",[Notable Increase] Record-high average U.S. gasoline prices driven by global oil market conditions indicate continued upward pressure into the following week.
2022-04-25,4.211,4.067,4.144,4.207,3.957,3.982,3.865,4.298,5.198,"The primary determinant of gasoline prices is the price of crude oil, which is determined by market forces of supply and demand.","[No Notable Change] Only a general statement about crude oil driving gasoline prices is provided, with no new supply-demand or market-moving information to signal a directional change next week."
2022-05-02,4.285,4.175,4.254,4.349,4.044,4.051,3.933,4.299,5.219,"The average US gasoline price has jumped 15 cents in 2 weeks, with oil prices continuing to climb after the EU signaled its desire to sanction Russian oil.","[Notable Increase] Rising crude oil prices driven by potential EU sanctions on Russian oil, alongside a recent 15¢ jump in U.S. gasoline over two weeks, points to continued upward pressure on pump prices next week."
2022-05-09,4.428,4.321,4.44,4.556,4.14,4.214,4.082,4.339,5.336,"The average cost of a retail gallon of gasoline hit $4.374 early Tuesday, surpassing the former record, according to the American Automobile Association.",[Notable Increase] Record-high average retail gasoline prices ($4.374/gal) indicate strong upward momentum likely to carry into next week.
2022-05-16,4.591,4.517,4.667,4.734,4.339,4.363,4.227,4.392,5.48,"The US House of Representatives has passed a bill aimed at combating gasoline ""price gouging"" by cracking down on possible price gouging from oil companies.","[No Notable Change] A House-passed anti–“price gouging” bill is a largely political/regulatory signal without immediate impact on crude supply, refining capacity, or distribution, so next-week U.S. gasoline prices should be little changed."
2022-05-23,4.694,4.616,4.776,4.871,4.413,4.464,4.329,4.44,5.604,"Gasoline demand in the United States is growing faster than gasoline production, which has reduced gasoline inventories.","[Notable Increase] U.S. gasoline demand rising faster than production is drawing down inventories, tightening supply and pushing prices higher next week."
2022-05-30,4.727,4.636,4.801,4.862,4.448,4.523,4.292,4.555,5.673,"The US is a major crude oil exporter, and stopping exports could increase gas prices, not lower them.","[No Notable Change] A general statement that restricting U.S. crude exports could raise gasoline prices provides no indication such a policy change occurred this week, so it implies no immediate week-ahead price move."
2022-06-06,4.977,4.808,5.032,4.963,4.652,4.88,4.627,4.821,5.867,"The price of crude oil has reached $120 per barrel, and global refining capacity has shrunk since COVID.","[Notable Increase] Crude at $120 per barrel alongside reduced global refining capacity signals higher feedstock and tighter supply, likely pushing U.S. gasoline prices up next week."
2022-06-13,5.107,4.938,5.109,5.083,4.801,5.039,4.707,5.031,5.979,"The United States barely uses Russian oil, and the country is the world's largest oil producer.",[No Notable Change] Minimal U.S. reliance on Russian oil and strong domestic production imply little near-term impact on U.S. gasoline prices next week.
2022-06-20,5.066,4.879,5.062,5.042,4.726,4.979,4.688,5.103,5.962,"The average gas price in Georgia was reported on June 22, 2022.","[No Notable Change] A single report of Georgia’s average gas price on June 22, 2022 provides no new supply, demand, or crude/refining development to indicate a meaningful nationwide price move next week."
2022-06-27,4.979,4.784,4.988,4.972,4.61,4.894,4.579,5.095,5.893,Global supply-demand issues and Russian actions are contributing to high gasoline prices.,"[Notable Increase] Ongoing global supply-demand tightness and Russia-related disruptions support higher crude costs, likely pushing U.S. gasoline prices up next week."
2022-07-04,4.879,4.688,4.91,4.895,4.497,4.8,4.43,5.115,5.806,"The U.S. has released oil from its emergency reserves to lower domestic fuel prices, but more than 5 million barrels were exported to Europe and Asia, despite high gasoline prices.","[No Notable Change] SPR releases were intended to lower U.S. fuel costs but the export of over 5 million barrels offsets domestic supply gains, limiting any clear downward pressure on next week’s gasoline prices."
2022-07-11,4.754,4.569,4.801,4.777,4.375,4.67,4.269,5.062,5.677,"The average retail price for gasoline nationwide in the US is $4.631, down from a record of $5.014 a month ago but still $1.485 higher than a year ago.","[No Notable Change] The only provided fact is a recent decline from last month’s peak without any new supply, demand, or crude/refining shock, implying no clear catalyst for a notable move next week."
2022-07-18,4.599,4.442,4.699,4.663,4.232,4.499,4.08,4.965,5.498,"The U.S. retail price of regular gasoline has fallen, with the most common gas station price in America being $3.99 a gallon as of July 22, 2022.","[No Notable Change] Retail regular gasoline prices were already declining to a common $3.99/gal, implying continued softness rather than a sharp week-ahead move."
2022-07-25,4.44,4.303,4.581,4.544,4.075,4.299,3.913,4.771,5.371,The Strategic Petroleum Reserve release aims to address rising energy prices and mitigate a shortfall in oil production.,"[Notable Drop] Strategic Petroleum Reserve releases increase crude oil supply to counter rising energy prices and production shortfalls, putting downward pressure on gasoline prices next week."
2022-08-01,4.304,4.192,4.538,4.457,3.931,4.108,3.775,4.624,5.265,The proposed ban on exports of crude oil from the United States is unlikely to reduce gas prices for US consumers or have an appreciable effect on global oil prices.,"[No Notable Change] A proposed U.S. crude export ban is described as unlikely to lower U.S. gasoline prices or materially affect global oil prices, implying little near-term price impact."
2022-08-08,4.151,4.066,4.427,4.368,3.78,3.923,3.617,4.465,5.107,The average price of U.S. retail gasoline fell below $4 per gallon in August 2022 for the first time in months.,"[No Notable Change] A past decline in August 2022 with no new supply, demand, crude, or refinery developments provides no actionable signal for next week’s U.S. gasoline prices."
2022-08-15,4.051,3.954,4.281,4.268,3.668,3.826,3.511,4.322,5.026,"The regular gasoline price in the US has reached a record high in 2022, with an expected increase in revenue collected by states from motor fuel sales.","[Notable Increase] U.S. regular gasoline prices are already at a record high and the article indicates they are rising, signaling continued upward pressure into the following week."
2022-08-22,3.993,3.866,4.191,4.179,3.579,3.801,3.486,4.262,4.961,The average price of a gallon of gas one year ago was $3.54.,"[No Notable Change] Only a historical reference to last year’s $3.54/gal average is provided, with no current-week supply, demand, or crude/refining developments that would move prices next week."
2022-08-29,3.938,3.818,4.073,4.082,3.585,3.747,3.439,4.131,4.894,"Pre-Labor Day retail gasoline prices in the United States are the highest since 2014, with the U.S. average regular gasoline retail price being influenced by crude oil and gasoline prices.","[No Notable Change] Pre-Labor Day prices are described as already high and tied to crude and gasoline prices, but no new supply, demand, or policy shift is provided to signal a directional move next week."
2022-09-05,3.859,3.71,3.928,3.94,3.507,3.71,3.313,4.052,4.858,"The United States produced more crude oil than any nation, at any time.","[No Notable Change] Record U.S. crude oil production is a broadly bearish supply signal but, without accompanying changes in refining capacity, inventories, or demand in the same week, it does not imply a clear near-term move in gasoline prices."
2022-09-12,3.805,3.623,3.802,3.842,3.437,3.642,3.209,4.001,4.945,Average gasoline prices in Idaho were the 46th highest among U.S. states in October.,"[No Notable Change] A ranking of Idaho’s October average gasoline prices provides no new supply, demand, or crude/refining shock likely to move U.S. gasoline prices next week."
2022-09-19,3.771,3.554,3.692,3.76,3.388,3.588,3.24,3.99,4.968,"The current national average price of unleaded gasoline in the US is not specified, but it ended a 99-day streak of lower costs.","[No Notable Change] The only fact given is that a long streak of declining prices ended without any information on supply, demand, or crude/refining shifts, so no directional move for next week is supported."
2022-09-26,3.832,3.505,3.59,3.683,3.368,3.699,3.201,4.031,5.3,"California's transportation fuels market is isolated, meaning that gasoline purchased in California is also refined in the state.","[No Notable Change] California’s isolated in-state refining fact provides no new supply, demand, outage, or crude-price signal for the coming week, implying no material near-term impact on U.S. gasoline prices."
2022-10-03,3.909,3.433,3.523,3.638,3.274,3.789,3.164,3.985,5.817,"As of September 29, retail gasoline prices in California averaged $6.18/gal, up 66cts from previous prices.",[Notable Increase] California retail gasoline averaging $6.18/gal and rising 66¢ indicates upward price pressure that is likely to lift U.S. gasoline prices in the following week.
2022-10-10,4.034,3.573,3.65,3.765,3.426,3.95,3.374,4.058,5.795,"As of October 2022, California consumers paid $2.61 per gallon higher gas prices than the average US price.","[No Notable Change] A single historical fact about California paying more than the U.S. average in October 2022 provides no current-week supply, demand, or crude/refinery disruption signal to move next week’s U.S. gasoline prices."
2022-10-17,3.99,3.619,3.675,3.843,3.459,3.859,3.401,4.028,5.558,The current average U.S. gas prices have declined by more than a dollar per gallon from their peak earlier this year.,"[No Notable Change] The only reported fact is that U.S. average gasoline prices have already fallen significantly from earlier peaks, without any new week-ahead supply or demand catalyst indicating a further notable move."
2022-10-24,3.887,3.576,3.652,3.807,3.407,3.76,3.3,3.957,5.297,"The average price of regular unleaded gasoline fell 6.7 cents in the last week to $3.28 as of October 24, 2022.",[No Notable Change] A modest 6.7-cent weekly decline to $3.28 suggests a gradual easing trend rather than a new shock likely to drive a notable move next week.
2022-10-31,3.857,3.618,3.849,3.939,3.35,3.713,3.261,3.9,5.143,Oil companies made $63 billion in profits in 90 days as Californians paid record gas prices.,"[No Notable Change] A retrospective report on oil company profits and past California record pump prices provides no new supply, demand, or crude price change signal that would move U.S. gasoline prices next week."
2022-11-07,3.909,3.687,3.932,4.025,3.41,3.848,3.269,3.872,5.061,The administration's move to tap the Strategic Reserve has brought down gasoline prices in the US.,"[Notable Drop] Strategic Reserve releases increased fuel supply and have already brought U.S. gasoline prices down, signaling continued downward pressure into next week."
2022-11-14,3.876,3.708,3.953,3.997,3.462,3.751,3.221,3.823,5.039,"The average cost of refining in Utah accounts for more of the average cost than the U.S. average, while Utah's crude mix cost accounts for less.",[No Notable Change] Utah’s state-specific refining vs. crude cost breakdown provides no new national supply/demand shock and is unlikely to move U.S. gasoline prices next week.
2022-11-21,3.763,3.637,3.907,3.926,3.385,3.593,3.105,3.748,4.893,"The current U.S. gasoline prices are mostly unchanged from last year, after declining from over $5.00/gal this summer.","[No Notable Change] U.S. gasoline prices are described as mostly unchanged, indicating stable near-term pricing with no clear drivers for a significant move next week."
2022-11-28,3.649,3.569,3.824,3.861,3.319,3.448,3.0,3.654,4.699,"The California Energy Commission held a hearing on recent gasoline price spikes, citing record profits for oil refiners despite declining crude oil prices.",[No Notable Change] A California hearing citing refiners’ record profits amid falling crude prices signals political scrutiny but no immediate nationwide supply or crude-cost shift likely to move U.S. gasoline prices next week.
2022-12-05,3.504,3.455,3.726,3.743,3.206,3.286,2.893,3.519,4.475,"The average cost of a regular gallon of gas in the United States is now $3.33, according to AAA.",[No Notable Change] A single snapshot that U.S. regular gasoline averages $3.33/gal provides no new supply-demand shock or trend signal to imply a meaningful week-ahead move.
2022-12-12,3.353,3.326,3.588,3.603,3.085,3.109,2.815,3.344,4.257,"The Consumer Price Index (CPI) increased by 7.1% over the year ended December 2022, with gasoline prices rising 10.1% over the same period.",[No Notable Change] A backward-looking CPI report showing gasoline up 10.1% year-over-year provides no new supply/demand shock for the following week’s U.S. gasoline prices.
2022-12-19,3.234,3.22,3.469,3.508,2.975,2.985,2.727,3.205,4.094,"The average U.S. retail price for regular grade gasoline increased to $3.01 per gallon in 2021, driven by rising crude oil prices and increased gasoline demand.","[No Notable Change] A single historical note about 2021 gasoline prices provides no current-week supply, demand, or crude oil movement information to indicate a directional change next week."
2022-12-26,3.203,3.173,3.413,3.434,2.949,2.972,2.769,3.122,4.03,"The Strategic Petroleum Reserve (SPR) fell to its lowest level since 1983 last week as U.S. gasoline prices and oil prices ticked up, according to federal data . Gasoline is mainly used in vehicle engines, and petroleum refineries and blending facilities produce gasoline .","[No Notable Change] SPR inventories at the lowest since 1983 coincided with only a modest uptick in oil and gasoline prices, offering no clear catalyst for a notable nationwide move next week."
2023-01-02,3.331,3.31,3.417,3.507,3.157,3.12,2.972,3.157,4.06,"U.S. retail gasoline prices rose in summer 2022 but ended the year lower, with rising crude oil prices and increased gasoline demand contributing to the earlier price increase.","[No Notable Change] A retrospective note about 2022 summer price drivers provides no current-week supply, demand, or crude trend signal to move next week’s U.S. gasoline prices."
2023-01-09,3.366,3.318,3.393,3.525,3.168,3.214,2.971,3.236,4.078,The U.S. Energy Information Administration (EIA) expects gasoline and diesel retail prices to decline in 2023.,"[No Notable Change] The only provided fact is a broad EIA expectation of declining prices over 2023, which does not indicate a specific week-ahead supply/demand shock likely to move U.S. gasoline prices next week."
2023-01-16,3.416,3.36,3.395,3.518,3.251,3.275,3.053,3.413,4.082,"From December 2021 to December 2022, energy prices increased 7.3 percent, a quarter of the rate at which they increased from 2020 to 2021.","[No Notable Change] A historical note that energy prices rose 7.3% from Dec 2021 to Dec 2022 provides no new near-term supply, demand, or crude/refining shock likely to move U.S. gasoline prices next week."
2023-01-23,3.519,3.483,3.489,3.621,3.393,3.374,3.172,3.556,4.123,"The daily natural gas spot prices in the western United States have exceeded expectations due to reduced pipeline capacity in West Texas, leading to higher natural gas prices in Southern California.",[No Notable Change] Higher Western U.S. natural gas spot prices from reduced West Texas pipeline capacity primarily affect power/heating markets and provide no direct signal of near-term changes in crude or refinery conditions that would move U.S. gasoline prices next week.
2023-01-30,3.594,3.563,3.542,3.681,3.493,3.454,3.214,3.662,4.201,"The United States produced more crude oil than any nation, at any time.","[No Notable Change] Record U.S. crude oil production is a longer-term supply backdrop and, without any reported weekly shift in refinery runs, inventories, or crude price direction, implies no clear near-term change in U.S. gasoline prices next week."
2023-02-06,3.552,3.505,3.533,3.634,3.416,3.369,3.174,3.812,4.224,"As of January 2023, the regular gasoline price in Hawaii averaged $4.979 per gallon, and the crude oil price at the New York Mercantile Exchange averaged $78.34 per barrel.",[No Notable Change] A single historical data point from January 2023 on Hawaii gasoline and NYMEX crude provides no new supply-demand or price-moving development for the coming week’s U.S. gasoline prices.
2023-02-13,3.502,3.44,3.48,3.586,3.336,3.308,3.099,3.885,4.229,"The price of crude oil has a significant impact on the price of gasoline, both in the United States and around the world.",[No Notable Change] The information only states a general link between crude oil and gasoline prices without reporting any week-specific oil or refining changes that would move U.S. gasoline prices next week.
2023-02-20,3.494,3.392,3.45,3.542,3.281,3.292,3.089,3.947,4.313,"The retail price of gasoline includes four main components: the cost of crude oil, refining costs and profits, distribution and marketing costs and profits.","[No Notable Change] The content only describes gasoline price components without reporting any week-specific shifts in crude oil, refining, or distribution costs that would move U.S. gasoline prices next week."
2023-02-27,3.457,3.344,3.394,3.478,3.246,3.241,2.995,3.904,4.37,"Oil prices are a significant factor impacting gasoline prices, and understanding the factors that impact petrol/gasoline costs can help us make better decisions.",[No Notable Change] The content provides only a general statement that oil prices influence gasoline prices without reporting any specific supply/demand shifts or price movements that would affect U.S. gasoline next week.
2023-03-06,3.505,3.343,3.397,3.502,3.227,3.335,3.062,3.863,4.463,"US gasoline prices have begun their seasonal rise, while diesel prices have fallen.","[No Notable Change] Seasonal gasoline price increases are already underway while diesel falls, indicating typical seasonal dynamics rather than a new shock likely to move U.S. gasoline prices notably next week."
2023-03-13,3.568,3.413,3.416,3.542,3.328,3.38,3.169,3.852,4.517,"The current price of WTI Crude Oil is forecasted to be $77.58 per barrel in 2023, and $83.05 per barrel in 2024.","[No Notable Change] A long-term WTI forecast for 2023–2024 provides no near-term supply, demand, or refining disruptions that would materially move U.S. gasoline prices next week."
2023-03-20,3.534,3.405,3.389,3.502,3.346,3.333,3.104,3.752,4.482,"The current average retail gasoline price in the US is $3.44 per gallon, with a record high of $5.02 per gallon last June.",[No Notable Change] A single data point showing the U.S. average retail gasoline price at $3.44/gal (vs. last year’s $5.02 peak) provides no new supply/demand or crude/refining shock to imply a move next week.
2023-03-27,3.533,3.396,3.364,3.481,3.348,3.313,3.164,3.655,4.487,"California Governor Newsom signed a gas price gouging law on March 28, 2023, requiring oil companies to disclose their pricing methodology to the state.","[No Notable Change] A California transparency law signed in 2023 is not a new supply-demand shock for the coming week, so it provides no clear driver for a nationwide U.S. gasoline price move."
2023-04-03,3.606,3.455,3.379,3.549,3.413,3.46,3.231,3.583,4.504,"OPEC+ oil producers announced deep oil production cuts starting next month, which is expected to affect US gasoline prices.","[Notable Increase] OPEC+ announced deep production cuts starting next month, tightening crude supply and pushing up input costs that typically raise U.S. gasoline prices the following week."
2023-04-10,3.703,3.558,3.465,3.629,3.536,3.588,3.335,3.555,4.564,"The U.S. Energy Information Administration (EIA) has released its Short-Term Energy Outlook, which examines how household gasoline costs change under different crude oil price scenarios.",[No Notable Change] An EIA Short-Term Energy Outlook discussing household gasoline costs under different crude price scenarios provides analysis but no immediate supply-demand shock or specific near-term change signal to move U.S. gasoline prices next week.
2023-04-17,3.769,3.609,3.517,3.708,3.569,3.662,3.424,3.644,4.631,"Objective facts about the Economy and Energy situation:
The U.S. Energy Information Administration (EIA) expects forecast retail gasoline prices for summer 2023 to be lower than previous years. 
Crude oil accounted for 57% of gasoline prices in 2022. 
In 2023, U.S. inflation-adjusted gasoline prices are down over 20% year-over-year. 
Four shale basins in the United States are currently producing 36 billion cubic feet of associated gas daily.","[No Notable Change] EIA’s outlook already reflects lower retail gasoline prices versus prior years and the other facts (crude’s share of costs, year-over-year declines, and associated gas production) provide no new near-term catalyst to shift U.S. gasoline prices next week."
2023-04-24,3.765,3.642,3.614,3.742,3.585,3.625,3.34,3.664,4.654,Oil prices fell more than 2% on Tuesday due to lingering economic concerns and expectations of further interest rate hikes that could curtail fuel demand growth.,[Notable Drop] Crude oil falling more than 2% on economic and interest-rate-demand concerns points to lower wholesale gasoline costs and downward pressure on U.S. pump prices next week.
2023-05-01,3.711,3.592,3.603,3.715,3.51,3.558,3.231,3.649,4.65,The national average price of diesel has fallen 5.3 cents in the last week and stands at $4.07 per gallon.,"[No Notable Change] A modest week-over-week decline in diesel prices alone provides insufficient evidence of a broad shift in gasoline supply-demand conditions, implying little change in U.S. gasoline prices next week."
2023-05-08,3.644,3.528,3.552,3.668,3.431,3.468,3.128,3.656,4.628,"Oil prices fell by 1% on May 10, 2023, due to US data pointing to further rate hikes, and US crude oil stocks building on SPR release and export drop.","[Notable Drop] Crude oil prices fell 1% and U.S. crude inventories built, both of which typically pressure gasoline prices lower in the following week."
2023-05-15,3.647,3.499,3.533,3.651,3.392,3.513,3.163,3.637,4.616,The average price of gasoline is influenced by the wholesale price of gasoline and the price of crude oil.,[No Notable Change] The provided information is only a general statement about gasoline price drivers and contains no week-specific changes in crude or wholesale gasoline prices to imply movement next week.
2023-05-22,3.645,3.483,3.545,3.648,3.362,3.544,3.123,3.699,4.613,"As of May 23, the average May spot price for Brent crude oil was $76 per barrel, a 35% decrease from the inflation-adjusted average last May.","[Notable Drop] Brent crude averaging $76/bbl in May—about 35% lower than last year—signals lower input costs, putting downward pressure on U.S. gasoline prices next week."
2023-05-29,3.684,3.529,3.643,3.706,3.386,3.557,3.205,3.743,4.641,"The United States produced more crude oil than any nation, at any time.","[No Notable Change] Record-high U.S. crude production is a broadly bearish supply signal but, without accompanying data on refinery runs, inventories, or demand shocks, it implies no clear week-ahead move in retail gasoline prices."
2023-06-05,3.655,3.512,3.639,3.683,3.371,3.505,3.148,3.773,4.63,"Saudi Arabia is slashing oil supply, which could lead to higher gas prices.","[Notable Increase] Saudi Arabia’s oil supply cuts tighten global crude markets, raising feedstock costs that typically push U.S. gasoline prices higher next week."
2023-06-12,3.707,3.531,3.647,3.674,3.41,3.588,3.229,3.824,4.692,"Consumer prices have increased by 3.0% over the year ended June 2023, with gas prices falling 18.6% and fuel oil prices falling 36.6%.","[No Notable Change] The report is backward-looking (June 2023) and cites past gasoline price declines without presenting new supply, demand, or crude price drivers likely to move U.S. gasoline prices next week."
2023-06-19,3.69,3.518,3.65,3.672,3.385,3.566,3.193,3.839,4.676,"Washington state has the highest gas prices in the US, with prices up 6 cents from a month ago, according to AAA.",[No Notable Change] A report that Washington’s gas prices rose 6 cents over a month is a localized trend and provides no new national supply-demand shock likely to move U.S. gasoline prices next week.
2023-06-26,3.685,3.506,3.652,3.68,3.357,3.53,3.274,3.855,4.66,California has implemented a new gas price gouging law to hold Big Oil accountable and track refiners' profits.,"[No Notable Change] California’s new anti–price gouging law is a regulatory/monitoring change with no immediate nationwide supply or crude-cost shock indicated, so U.S. gasoline prices next week should be largely unchanged."
2023-07-03,3.643,3.475,3.649,3.681,3.298,3.465,3.193,3.913,4.64,"Oil prices are being influenced by tighter supplies, with U.S. gasoline and distillate inventories dropping.","[Notable Increase] Falling U.S. gasoline and distillate inventories signal tighter supply, putting upward pressure on wholesale fuel costs and retail gasoline prices next week."
2023-07-10,3.663,3.531,3.644,3.693,3.397,3.438,3.239,3.872,4.648,"The U.S. average motor gasoline fuel price rose from 2021 to 2022, with states in all areas experiencing an increase.","[No Notable Change] The only information is a historical increase from 2021 to 2022 with no current-week supply, demand, or crude/refinery developments to signal a directional move in U.S. gasoline prices next week."
2023-07-17,3.676,3.525,3.64,3.679,3.396,3.488,3.223,3.887,4.663,"Washington state has the highest gas prices in the nation, with carbon cap-and-trade compliance costs raising gasoline prices by about 10 percent in the state.",[No Notable Change] Washington’s elevated gasoline prices stem from a state-specific carbon cap-and-trade compliance cost (about +10%) that does not materially affect nationwide supply-demand fundamentals for U.S. gasoline prices next week.
2023-07-24,3.711,3.59,3.676,3.731,3.477,3.48,3.328,3.875,4.651,"Gasoline inventories in the United States are lower than the five-year average, with GasBuddy reporting the lowest level for July since 2015.",[Notable Increase] Below-average U.S. gasoline inventories at the lowest July level since 2015 tighten supply and put upward pressure on prices next week.
2023-07-31,3.869,3.746,3.793,3.886,3.644,3.685,3.499,3.994,4.733,"The national average for gas prices in the US stood at about $3.78 a gallon on August 2, 2023.","[No Notable Change] A single data point showing the national average at about $3.78/gal on August 2, 2023 provides no information on supply, demand, or trend to indicate a directional move next week."
2023-08-07,3.94,3.836,3.86,3.953,3.754,3.75,3.537,4.061,4.801,"The EIA forecasts U.S. regular gasoline prices will average about $3.63 per gallon for the rest of 2023, an increase from its previous forecast of $3.27 per gallon.","[Notable Increase] EIA raised its forecast for average U.S. regular gasoline prices to $3.63/gal from $3.27/gal, indicating upward price pressure into the following week."
